Sample,X,Y,Z
206,0.074,-0.430,1.367
207,-1.207,-0.754,-0.039
208,-0.754,-0.242,0.934
209,0.008,-0.164,1.070
210,-0.199,0.055,1.973
211,-0.062,-0.113,0.148
212,0.648,-0.379,-0.051
213,0.902,0.098,0.145
214,0.176,0.215,0.770
215,0.398,0.379,1.781
216,-0.574,0.059,1.258
217,-0.449,-0.082,0.812
218,0.754,-0.016,0.953
219,0.004,0.027,1.355
220,-0.250,0.023,1.379
221,0.078,-0.254,1.961
222,-0.547,-0.273,1.367
223,-1.363,-0.410,0.055
224,-0.172,0.156,0.383
225,1.488,0.410,1.734
226,0.125,0.484,1.242
227,-0.914,-0.020,0.059
228,-0.027,-0.203,-0.152
229,0.266,0.051,0.844
230,-0.602,0.301,1.246
231,-0.496,-0.066,-0.070
232,0.758,-0.227,0.414
233,1.191,0.051,1.992
234,0.211,-0.016,1.184
235,-1.219,-0.273,0.574
236,-0.879,0.145,1.719
237,0.297,0.297,1.391
238,0.297,0.246,1.031
239,-0.930,0.242,1.355
240,-0.156,0.223,1.594
241,0.855,-0.074,0.441
242,0.410,0.070,0.664
243,-0.457,-0.047,0.891
244,-0.715,-0.254,0.512
245,0.406,-0.184,1.023
246,0.922,-0.094,0.305
247,0.906,0.195,0.438
248,0.801,0.305,1.703
249,-0.195,0.391,1.723
250,0.285,-0.008,0.781
251,0.141,-0.090,1.070
252,-0.812,0.203,1.906
253,-0.652,-0.035,1.000
254,-0.012,-0.004,0.668
255,0.941,-0.070,1.438
256,-0.125,-0.238,1.133
257,-1.801,-0.129,0.609
258,-0.254,0.035,-0.113
259,0.828,0.082,0.805
260,-0.016,-0.059,0.477
261,-0.883,-0.207,0.027
262,-0.230,0.090,1.234
263,1.113,0.094,1.707
264,-0.125,0.043,0.109
265,-1.145,0.121,-0.293
266,-0.457,0.320,1.770
267,0.559,0.090,1.641
268,0.977,-0.324,1.332
269,-1.246,-0.180,0.820
270,-0.859,0.090,1.223
271,1.102,0.324,1.672
272,0.422,0.176,0.855
273,-0.695,0.066,1.211
274,-0.508,0.012,0.559
275,1.387,-0.012,0.898
276,1.086,0.070,1.074
277,-0.434,-0.125,0.320
278,-0.871,-0.242,0.203
279,0.246,-0.191,-0.203
280,1.418,-0.027,1.570
281,-0.242,-0.012,1.980
282,-0.938,-0.020,1.508
283,0.355,-0.070,0.797
284,0.312,0.129,1.074
285,-0.680,0.203,1.738
286,-1.625,0.176,1.012
287,-0.289,0.047,1.254
288,1.098,-0.156,0.832
289,-0.062,-0.246,-0.648
290,-0.383,-0.258,0.070
291,-0.469,0.023,1.629
292,0.297,-0.090,1.938
293,0.348,-0.488,0.422
294,-0.371,-0.207,0.266
295,-0.781,0.164,0.949
296,0.074,0.496,0.922
297,0.879,0.332,1.449
298,-0.359,0.074,0.422
299,-0.395,-0.043,0.848
300,-0.352,0.070,1.918
301,-0.184,0.168,1.891
302,0.547,0.043,1.441
303,0.121,-0.074,-0.270
304,0.992,-0.008,-0.188
305,0.395,-0.168,0.070
306,-0.824,0.008,0.898
307,0.062,0.250,1.992
308,-0.133,0.281,1.891
309,-0.152,0.070,0.219
310,0.875,0.105,-0.285
311,0.238,0.156,0.008
312,-0.281,0.059,0.863
313,0.125,0.125,1.812
314,-0.332,0.113,1.992
315,-0.758,-0.242,1.215
316,0.109,-0.250,-0.246
317,0.852,-0.418,-1.148
318,-0.094,-0.238,-0.797
319,-0.945,-0.086,1.441
320,-1.035,0.270,1.992
321,-0.211,-0.492,0.801
322,-0.129,-0.262,-1.535
323,0.922,0.152,-1.137
324,0.551,0.484,1.520
325,-1.566,0.457,1.992
326,-0.527,-0.156,1.461
327,1.215,-0.188,-0.219
328,0.629,-0.047,-0.730
329,-0.414,0.246,0.809
330,-0.086,0.191,1.992
331,0.305,-0.223,1.637
332,0.484,-0.516,-0.594
333,-0.211,0.031,-0.344
334,-0.207,0.637,1.664
335,0.633,0.508,1.992
336,0.645,-0.176,0.266
337,-0.414,-0.160,-1.414
338,-1.160,0.477,0.828
339,-0.207,0.801,1.992
340,1.785,-0.199,0.961
341,0.906,-0.641,-1.195
342,-1.707,-0.145,-0.344
343,-1.254,0.738,1.953
344,1.492,0.547,1.918
345,1.625,-0.422,0.398
346,-1.320,-0.844,-1.238
347,-1.941,-0.137,0.746
348,0.309,0.520,1.992
349,1.965,0.129,1.348
350,0.004,-0.258,0.168
351,-1.992,-0.230,0.305
352,-0.914,-0.062,0.551
353,1.863,-0.188,0.344
354,0.938,0.141,1.613
355,-1.777,0.211,1.918
356,-1.125,-0.445,-0.348
357,1.805,-0.504,-0.930
358,1.270,0.324,1.641
359,-1.527,0.867,1.945
360,-1.070,-0.129,-0.668
361,1.457,-0.445,-0.828
362,1.387,-0.020,1.906
363,-1.254,0.012,1.348
364,-1.336,0.035,0.016
365,0.418,0.402,1.480
366,0.910,0.312,1.457
367,0.211,-0.352,-0.086
368,-0.824,-0.293,0.988
369,-0.500,0.043,1.984
370,0.578,0.027,0.891
371,0.160,0.168,0.684
372,-0.285,0.145,0.684
373,0.113,-0.199,0.328
374,0.305,-0.246,1.156
375,0.137,-0.148,1.574
376,0.012,-0.145,1.301
377,-0.551,0.109,1.211
378,-0.281,0.137,0.676
379,0.008,-0.156,-0.410
380,-0.309,-0.188,0.504
381,-0.262,0.066,1.977
382,-0.227,-0.039,1.512
383,-0.500,0.020,0.504
384,-0.238,0.227,-0.008
385,0.250,0.191,0.723
386,-0.059,-0.043,1.531
387,-0.258,-0.191,1.227
388,0.176,-0.074,1.301
389,0.223,0.312,1.621
390,-0.012,0.312,0.180
391,0.316,0.098,-0.078
392,0.367,0.020,1.348
393,-0.137,0.016,1.980
394,-0.152,-0.059,1.180
395,0.223,0.078,0.559
396,0.078,0.172,0.785
397,0.039,0.016,0.625
398,0.551,-0.301,0.930
399,-0.430,-0.102,1.918
400,-0.766,0.078,0.828
401,0.566,0.164,-0.027
402,0.695,0.164,0.504
403,0.074,-0.043,1.691
404,-0.703,-0.160,1.578
405,-0.484,-0.164,0.316
406,0.582,0.195,0.695
407,0.086,0.457,1.656
408,-0.355,0.285,1.949
409,-0.219,-0.176,0.824
410,0.000,-0.312,0.027
411,0.391,-0.070,0.555
412,-0.562,0.254,1.598
413,-0.617,0.145,1.871
414,0.336,-0.512,0.113
415,-0.172,-0.574,-1.195
416,-0.055,-0.066,0.379
417,0.184,0.551,1.992
418,0.031,0.148,1.320
419,0.523,-0.461,-0.715
420,-0.418,-0.547,-0.812
421,-0.676,0.066,0.664
422,0.680,0.672,1.992
423,0.238,0.465,1.789
424,-0.398,-0.258,0.059
425,-0.461,-0.250,-0.645
426,0.285,0.141,1.297
427,0.711,0.410,1.992
428,-0.793,-0.043,0.629
429,-0.848,-0.215,-0.367
430,0.379,0.137,0.359
431,1.020,0.395,1.609
432,0.762,0.082,1.355
433,-0.707,-0.266,-0.105
434,-0.578,-0.137,0.602
435,0.820,0.285,1.922
436,0.691,0.301,0.914
437,-0.520,0.176,0.430
438,-0.684,0.117,1.160
439,0.426,0.078,1.938
440,1.082,-0.113,1.105
441,-0.406,-0.059,0.566
442,-1.680,-0.043,0.980
443,-0.551,-0.043,1.359
444,0.648,-0.176,0.898
445,0.160,-0.141,0.945
446,-0.363,-0.051,1.309
447,-0.109,-0.188,0.402
448,0.270,-0.410,-0.316
449,-0.406,-0.035,1.207
450,-0.664,0.285,1.906
451,0.488,0.062,0.855
452,0.680,-0.027,0.262
453,0.078,0.035,0.594
454,0.145,0.082,1.438
455,-0.035,0.059,1.762
456,-0.285,-0.004,1.137
457,-0.125,0.000,0.832
458,-0.125,-0.086,0.926
459,0.059,-0.176,0.152
460,0.301,-0.016,0.707
461,-0.105,0.219,1.949
462,-0.367,0.016,1.133
463,-0.086,-0.277,0.398
464,-0.477,-0.086,1.711
465,-0.453,0.156,1.309
466,0.645,-0.047,-0.039
467,0.641,0.059,0.172
468,0.035,0.312,1.797
469,-0.316,0.117,1.559
470,0.148,-0.164,-0.367
471,0.695,0.047,0.469
472,-0.477,0.363,1.605
473,-0.375,0.180,0.973
474,0.836,0.105,0.805
475,0.656,0.133,1.492
476,-0.527,-0.078,0.961
477,-1.309,-0.020,0.734
478,-0.602,0.211,1.879
479,0.336,0.082,1.266
480,0.137,-0.109,-0.012
481,-0.145,-0.066,0.727
482,-0.105,-0.164,1.180
483,0.285,-0.359,1.199
484,0.148,-0.266,1.539
485,-0.898,-0.176,0.883
486,-0.676,-0.098,-0.047
487,0.633,0.082,0.324
488,0.789,0.250,1.227
489,0.070,0.078,1.227
490,-0.344,0.047,1.242
491,-0.055,0.012,1.117
492,-0.156,-0.035,0.355
493,-0.434,0.129,1.094
494,0.004,0.090,1.527
495,0.363,-0.102,0.625
496,0.504,-0.074,1.441
497,-0.180,-0.074,1.777
498,-0.875,-0.301,0.379
499,-0.875,-0.301,0.379
500,-0.438,-0.109,0.383
501,0.070,0.160,1.020
502,0.000,0.121,1.094
503,0.094,0.094,1.645
504,0.320,0.031,1.375
505,0.562,-0.188,0.062
506,0.078,-0.086,-0.008
507,-0.547,0.047,1.008
508,-0.152,-0.031,1.926
509,0.172,-0.141,1.316
510,0.605,-0.172,0.598
511,0.359,0.094,0.625
512,-0.289,0.383,0.656
513,0.000,0.355,0.992
514,0.074,0.191,1.484
515,-0.426,0.012,1.410
516,-0.645,-0.008,0.727
517,-0.230,0.297,0.977
518,0.664,0.484,1.164
519,0.609,0.277,0.891
520,-0.398,-0.145,1.000
521,-0.828,-0.309,1.016
522,0.109,-0.254,0.867
523,0.434,0.051,1.066
524,-0.066,0.246,1.156
525,0.035,-0.012,1.359
526,0.238,-0.379,0.609
527,0.391,-0.305,0.504
528,-0.074,0.082,1.008
529,-0.508,0.285,1.023
530,-0.355,0.148,1.047
531,0.031,-0.156,1.137
532,0.379,-0.461,0.797
533,-0.102,-0.254,0.711
534,-0.398,0.195,1.051
535,-0.039,0.270,1.070
536,-0.020,-0.059,0.637
537,-0.344,-0.328,1.027
538,-0.730,-0.195,1.117
539,-0.012,0.133,0.961
540,1.008,0.473,1.293
541,0.367,0.355,1.441
542,-0.746,0.004,1.113
543,-0.727,-0.219,0.711
544,0.277,-0.125,0.719
545,0.461,0.109,0.859
546,-0.203,0.238,1.605
547,-0.234,0.012,1.473
548,0.223,-0.387,0.281
549,0.590,-0.332,-0.375
550,0.211,0.152,0.797
551,-0.422,0.348,1.938
552,-0.199,0.133,1.695
553,0.094,-0.078,0.699
554,0.344,0.055,-0.105
555,0.707,0.461,0.492
556,0.000,0.598,1.934
557,-0.629,0.121,1.773
558,-0.406,-0.684,-0.250
559,0.062,-0.520,-0.465
560,0.469,0.191,1.285
561,-0.137,0.535,1.992
562,-0.219,0.039,1.590
563,0.141,-0.613,0.059
564,-0.172,-0.508,-0.562
565,-0.711,0.227,0.969
566,-0.566,0.789,1.992
567,0.277,0.230,1.277
