Sample,X,Y,Z
599,-0.152,-0.207,0.613
600,-0.543,-0.086,0.512
601,0.031,0.281,1.293
602,0.266,0.328,0.941
603,-0.961,0.172,1.000
604,-1.051,-0.137,1.078
605,0.570,-0.422,0.484
606,0.668,-0.086,1.008
607,-0.344,0.328,1.852
608,-0.645,0.172,1.086
609,-0.113,-0.289,-0.117
610,-0.051,-0.145,0.652
611,-0.254,0.215,1.875
612,0.086,0.129,0.953
613,0.301,0.137,0.531
614,0.152,0.156,1.535
615,0.277,0.039,1.051
616,0.102,-0.316,-0.059
617,-0.258,-0.215,0.602
618,0.066,0.191,1.914
619,0.297,0.074,1.570
620,0.281,-0.191,0.660
621,0.180,-0.172,0.453
622,0.168,0.039,0.668
623,-0.219,0.195,1.773
624,-0.711,-0.055,1.238
625,0.059,-0.344,-0.453
626,0.098,0.027,0.695
627,0.020,0.457,1.992
628,-0.035,-0.105,0.695
629,-0.332,-0.402,-1.008
630,-0.105,0.125,1.027
631,0.242,0.684,1.992
632,0.043,0.094,0.535
633,-0.270,-0.262,-1.363
634,-0.156,0.082,1.117
635,1.121,0.562,1.992
636,1.109,-0.031,0.652
637,-1.141,-0.207,0.074
638,-1.594,-0.309,0.688
639,0.457,-0.188,0.930
640,1.664,0.098,1.734
641,-0.285,0.230,1.840
642,-1.723,-0.121,0.371
643,0.000,-0.449,-0.930
644,1.098,-0.066,0.680
645,-0.508,0.426,1.992
646,-1.219,-0.051,1.176
647,0.148,-0.531,-1.262
648,0.703,-0.223,-0.199
649,0.266,0.383,1.957
650,0.008,0.211,1.660
651,-0.109,-0.195,0.684
652,0.133,-0.180,0.594
653,-0.066,0.074,0.125
654,0.074,0.277,0.680
655,-0.133,0.496,1.922
656,0.074,0.215,1.871
657,0.359,-0.508,-0.113
658,-0.031,-0.445,-0.875
659,-0.375,0.156,0.488
660,-0.391,0.477,1.777
661,-0.172,0.281,1.988
662,-0.043,-0.180,1.336
663,0.512,-0.504,0.254
664,0.684,0.113,0.641
665,-0.379,0.754,1.523
666,-0.734,0.516,1.082
667,0.387,-0.227,0.398
668,0.340,-0.551,1.203
669,-0.543,-0.562,0.891
670,-0.340,-0.082,0.379
671,0.637,0.438,1.371
672,0.633,0.473,1.867
673,-0.422,-0.281,0.375
674,-1.164,-0.648,-0.184
675,-0.203,-0.188,0.977
676,0.602,0.359,1.934
677,0.133,0.375,1.363
678,-0.805,0.070,0.555
679,-0.715,-0.246,0.762
680,0.680,-0.098,1.305
681,0.832,0.262,1.426
682,-0.492,0.512,1.629
683,-0.391,0.383,0.715
684,0.602,-0.102,-0.148
685,0.602,-0.250,0.941
686,0.273,-0.258,1.234
687,-0.844,-0.203,0.848
688,-0.551,-0.203,1.148
689,1.031,-0.371,0.539
690,0.559,-0.395,0.312
691,-0.684,-0.152,1.301
692,-1.004,0.176,1.590
693,-0.074,0.125,1.070
694,0.703,0.176,0.996
695,-0.180,0.289,1.480
696,-0.258,0.227,0.824
697,0.230,0.359,1.008
698,-0.117,0.348,1.156
699,-0.199,0.086,1.168
700,-0.012,-0.121,0.883
701,0.188,-0.105,0.512
702,0.246,0.039,0.719
703,0.066,0.043,1.238
704,-0.062,-0.262,0.773
705,-0.148,-0.395,0.309
706,-0.934,-0.172,1.641
707,0.059,-0.152,1.227
708,0.906,-0.039,-0.105
709,-0.551,0.297,0.723
710,-0.496,0.418,1.918
711,0.398,0.254,1.332
712,0.660,-0.035,1.219
713,-0.492,0.188,1.812
714,-0.781,-0.016,0.551
715,0.480,-0.016,-0.051
716,0.641,0.250,1.590
717,0.723,0.008,1.301
718,-0.293,-0.051,0.617
719,-1.219,-0.016,0.949
720,-0.426,-0.008,0.609
721,0.570,0.172,1.129
722,0.191,0.395,1.504
723,-0.734,0.387,1.098
724,-0.316,0.184,0.516
725,0.371,0.152,0.555
726,-0.352,0.148,1.457
727,-0.996,-0.027,1.297
728,-0.137,-0.230,0.973
729,1.027,-0.148,0.500
730,0.902,0.059,1.227
731,-0.109,0.145,1.848
732,-0.910,-0.238,0.637
733,-0.289,-0.441,0.473
734,0.477,-0.461,0.418
735,-0.020,-0.426,0.766
736,-0.133,-0.109,1.699
737,-0.008,-0.148,1.293
738,0.434,-0.516,0.309
739,-0.094,-0.523,-0.148
740,-0.578,-0.312,0.656
741,0.258,0.074,1.902
742,0.656,0.121,1.828
743,0.312,-0.133,0.535
744,-0.207,0.031,-0.102
745,0.090,0.250,1.512
746,1.047,0.480,1.953
747,0.023,0.508,1.336
748,-1.168,0.191,0.547
749,-0.266,0.164,0.492
750,0.402,0.039,0.586
751,-0.086,0.195,1.266
752,-0.418,0.094,1.570
753,-0.500,-0.121,0.852
754,-0.523,-0.133,0.773
755,0.102,-0.098,0.719
756,0.113,0.258,0.871
757,-0.695,0.523,1.938
758,-0.066,0.414,0.992
759,0.840,0.152,-0.094
760,0.059,0.145,1.309
761,-0.391,0.027,1.527
762,-0.027,-0.191,0.719
763,0.516,-0.117,1.539
764,0.531,-0.121,1.641
765,0.023,-0.422,-0.070
766,-0.148,-0.391,-0.199
767,-0.098,-0.285,0.551
768,0.469,-0.277,1.309
769,0.203,-0.215,1.211
770,-1.168,-0.238,0.969
771,-0.777,-0.160,1.340
772,0.801,0.031,0.973
773,1.000,0.109,-0.051
774,-0.453,0.328,1.188
775,-1.191,0.395,1.863
776,-0.336,0.012,0.914
777,0.645,-0.039,1.715
778,0.758,0.117,1.312
779,-0.207,0.164,0.496
780,-0.363,0.141,0.102
781,-0.051,-0.082,1.160
782,0.141,0.051,1.902
783,-0.137,-0.625,-0.012
784,-0.645,-0.117,0.402
785,-0.035,0.176,0.641
786,0.652,0.434,0.719
787,-0.180,0.531,1.938
788,-0.938,0.262,1.969
789,-0.234,0.012,0.578
790,1.020,-0.020,-0.633
791,0.688,0.344,0.055
792,-1.324,0.594,1.891
793,-1.387,0.055,1.812
794,1.070,-0.801,0.242
795,1.320,-1.062,-0.504
796,-0.320,-0.285,0.766
797,-0.719,0.426,1.848
798,0.266,0.531,1.992
799,0.742,-0.129,0.805
800,-0.125,-0.785,-1.379
801,-0.344,-0.391,-0.645
802,0.098,0.477,1.910
803,0.520,0.938,1.953
804,-0.484,-0.531,-0.137
805,-0.754,-0.699,-1.148
806,0.633,-0.223,0.652
807,1.086,0.617,1.992
808,-0.539,0.406,1.441
809,-1.770,-0.277,-0.184
810,-0.102,-0.406,-0.102
811,1.363,0.168,1.629
812,0.016,0.383,1.691
813,-1.395,0.168,0.238
814,-0.562,0.172,0.934
815,1.340,0.078,1.062
816,0.340,-0.062,0.406
817,-1.859,0.168,0.918
818,-1.141,0.379,1.961
819,1.363,0.168,1.504
820,1.629,-0.348,-0.102
821,-0.770,0.055,1.098
822,-1.711,0.250,1.656
823,0.770,-0.262,0.188
824,0.996,-0.047,0.934
825,0.215,-0.293,1.066
826,-0.930,-0.082,1.688
827,0.508,-0.188,0.688
828,1.262,0.031,0.297
829,-0.508,0.051,1.438
830,-0.570,-0.363,0.617
831,0.348,-0.363,0.262
832,0.445,-0.055,1.152
833,-0.281,0.305,1.746
834,-0.102,0.152,1.094
835,0.449,-0.086,0.188
836,-0.371,0.008,1.422
837,-0.727,-0.172,0.410
838,-0.102,0.074,0.984
839,0.238,0.207,1.891
840,0.371,0.180,1.133
841,-0.395,-0.070,0.996
842,-0.914,-0.059,0.672
843,0.688,-0.141,0.477
844,0.438,0.156,0.949
845,-0.832,0.246,1.656
846,-0.613,0.336,1.484
847,0.879,-0.195,-0.145
848,0.930,-0.031,1.113
849,-0.668,0.176,1.539
850,-1.223,-0.125,0.676
851,0.777,0.016,1.492
852,1.211,-0.117,0.363
853,-0.844,-0.035,0.371
854,-1.750,-0.133,1.480
855,0.309,-0.082,0.902
856,1.363,-0.199,0.750
857,-0.309,0.359,1.887
858,-1.078,0.184,0.996
859,0.188,-0.043,0.004
860,1.082,-0.020,1.125
861,-0.809,0.402,1.629
862,-1.035,-0.238,0.105
863,1.094,0.008,0.496
864,1.281,0.047,1.219
865,-0.262,0.184,1.992
866,-0.914,-0.328,0.422
867,0.227,-0.258,0.004
868,1.109,0.004,1.348
869,0.488,0.176,0.930
870,-1.199,0.090,1.102
871,-1.047,0.102,1.828
872,0.648,-0.598,-0.875
873,0.508,-0.121,-0.434
874,-0.645,0.309,1.965
875,-0.605,0.398,1.984
876,-0.125,0.008,1.371
877,0.043,-0.379,-0.145
878,-0.273,-0.109,0.016
879,-0.051,0.277,1.348
880,0.680,0.598,1.992
881,-0.344,0.637,1.641
882,-0.418,-0.516,-0.656
883,-0.469,-0.340,-0.137
884,0.352,0.008,1.297
885,0.727,0.297,1.820
886,-0.547,0.527,1.277
887,0.160,-0.395,0.328
888,0.254,-0.215,0.758
889,-0.359,-0.250,1.898
890,0.051,-0.215,0.832
891,0.258,-0.371,-0.320
892,0.289,0.020,1.367
893,0.098,0.324,1.898
894,0.312,-0.191,0.855
895,-0.152,-0.258,0.523
896,-1.109,-0.227,0.535
897,0.250,-0.066,0.602
898,1.328,0.254,0.762
899,-0.121,0.336,1.348
900,-0.645,-0.078,1.316
901,-0.398,-0.023,1.785
902,-0.113,-0.176,0.141
903,0.527,-0.195,-0.445
904,-0.188,0.543,1.785
905,-0.414,0.891,1.938
906,0.707,-0.145,0.043
907,-0.398,-0.449,0.246
908,-1.109,-0.027,1.457
909,-0.594,0.301,1.320
910,0.953,0.152,1.367
911,1.059,0.316,1.707
912,-0.527,-0.016,0.125
913,-1.262,-0.559,0.348
914,-0.453,-0.152,1.496
915,0.980,-0.238,0.461
916,0.758,-0.109,1.008
917,-0.461,0.074,1.547
918,-0.551,0.070,0.359
919,1.105,-0.516,-0.383
920,0.270,0.184,1.902
921,-0.059,0.312,1.078
922,-0.789,-0.227,0.285
