Sample,X,Y,Z
315,-0.336,0.426,1.383
316,-0.230,-0.199,1.770
317,0.199,-0.160,0.578
318,-0.422,0.027,0.430
319,0.195,0.207,0.098
320,0.922,0.195,1.957
321,0.027,0.094,1.305
322,0.711,-0.297,-0.184
323,-0.363,-0.402,0.883
324,0.270,0.129,0.414
325,0.570,0.234,1.422
326,-0.738,-0.445,1.219
327,-0.723,0.203,0.137
328,0.242,-0.410,1.074
329,-0.199,0.215,1.109
330,0.422,0.254,1.863
331,0.730,0.293,-0.109
332,-0.492,-0.199,1.578
333,0.020,-0.262,0.484
334,0.430,0.477,0.922
335,-0.289,-0.008,1.969
336,0.402,0.051,0.418
337,-0.660,-0.254,0.949
338,0.230,-0.461,0.949
339,0.270,0.164,0.680
340,0.238,0.410,1.094
341,-0.090,-0.223,0.852
342,-0.660,-0.375,1.402
343,0.066,-0.453,1.098
344,0.195,0.312,0.977
345,0.000,0.094,0.523
346,-0.145,-0.246,0.230
347,0.023,-0.301,1.934
348,0.844,-0.055,0.832
349,0.430,0.379,1.012
350,0.586,0.348,1.246
351,-0.465,0.035,0.695
352,-0.879,-0.191,0.824
353,-0.105,-0.090,1.562
354,0.742,-0.055,1.766
355,0.340,0.359,0.848
356,0.074,-0.238,0.254
357,-0.254,-0.176,-0.121
358,0.340,-0.121,0.910
359,0.340,-0.121,0.910
360,0.277,0.137,1.945
361,-0.246,-0.020,1.383
362,-0.625,0.051,0.301
363,-0.031,-0.258,0.609
364,0.109,0.184,0.648
365,0.730,0.168,1.262
366,0.520,-0.250,1.633
367,-0.012,-0.406,1.113
368,-0.145,0.031,0.363
369,0.051,0.367,0.590
370,-0.109,-0.023,1.609
371,0.031,0.352,0.918
372,0.035,-0.141,1.469
373,0.254,-0.348,1.398
374,0.801,0.133,0.516
375,-0.414,0.102,0.785
376,-0.480,0.094,0.609
377,-0.309,-0.145,1.602
378,-0.328,-0.109,1.281
379,0.625,-0.617,0.953
380,0.555,0.324,-0.359
381,0.133,-0.340,1.164
382,-0.078,0.031,0.711
383,-0.535,-0.367,1.887
384,-0.164,-0.035,0.344
385,0.402,-0.094,1.578
386,-0.152,0.262,0.828
387,0.230,0.242,1.043
388,0.016,-0.234,1.207
389,-0.094,0.172,1.074
390,0.707,-0.074,1.656
391,-0.203,-0.020,0.957
392,-0.309,0.051,1.297
393,-0.219,0.141,0.070
394,-0.188,-0.324,1.234
395,0.352,-0.230,1.207
396,1.027,-0.113,0.797
397,-0.055,0.230,0.941
398,0.062,-0.184,0.824
399,0.109,-0.160,0.289
400,-0.352,-0.105,1.422
401,0.348,-0.082,1.262
402,0.375,0.164,0.363
403,-0.402,0.102,1.094
404,0.219,0.125,0.625
405,0.547,0.109,1.332
406,0.039,-0.062,1.461
407,-0.098,0.102,0.457
408,-0.203,0.133,0.980
409,0.305,-0.148,1.484
410,0.020,0.168,1.219
411,-0.309,-0.094,0.941
412,0.121,0.152,0.367
413,-0.137,0.094,1.320
414,-0.395,-0.535,1.328
415,0.445,-0.066,1.191
416,0.578,-0.012,1.141
417,0.086,0.125,-0.012
418,-0.453,-0.066,0.723
419,0.051,-0.043,0.727
420,-0.023,-0.121,1.797
421,0.102,-0.438,1.473
422,0.043,0.668,-0.152
423,0.098,-0.004,1.512
424,-0.129,-0.039,0.738
425,-0.047,-0.133,1.172
426,0.246,0.070,1.375
427,0.168,-0.070,1.746
428,-0.496,0.035,0.320
429,0.035,-0.125,-0.160
430,0.316,-0.098,0.957
431,0.641,-0.148,1.879
432,0.098,0.016,0.719
433,-0.395,-0.316,0.613
434,-0.215,-0.152,0.398
435,-0.320,0.516,1.242
436,0.434,-0.305,1.875
437,0.277,0.355,-0.199
438,0.047,0.180,1.211
439,0.520,0.008,1.129
440,0.035,0.160,1.508
441,0.375,-0.133,0.773
442,0.129,0.281,0.480
443,-0.047,0.109,1.723
444,-0.395,-0.145,0.758
445,-0.156,-0.195,0.980
446,-0.488,-0.145,0.371
447,0.367,0.180,1.184
448,0.090,-0.184,1.781
449,0.508,0.039,-0.301
450,0.453,-0.184,0.324
451,0.000,-0.223,1.230
452,-0.004,0.234,1.945
453,0.055,-0.305,1.320
454,-0.336,0.426,-0.480
455,0.105,0.051,0.594
456,0.148,-0.234,1.688
457,0.070,-0.223,1.770
458,-0.023,0.473,-0.105
459,-0.211,-0.164,1.082
460,0.105,-0.094,0.121
461,-0.027,-0.285,1.707
462,0.133,-0.199,1.305
463,-0.320,0.191,0.965
464,0.352,-0.180,0.781
465,-0.070,-0.262,0.582
466,0.258,0.191,0.285
467,0.426,0.090,1.512
468,-0.074,-0.121,1.637
469,-0.086,-0.012,0.562
470,0.043,-0.113,0.461
471,-0.277,-0.016,0.969
472,0.109,0.074,1.770
473,-0.184,0.203,1.430
474,0.117,-0.242,0.297
475,0.305,0.090,-0.004
476,0.496,0.301,1.535
477,0.441,0.051,1.793
478,-0.090,-0.141,1.547
479,-0.793,-0.078,0.289
480,-0.207,-0.152,0.422
481,0.316,0.039,1.023
482,0.562,0.129,1.504
483,0.039,-0.062,0.832
484,-0.195,-0.133,0.395
485,-0.023,-0.062,1.105
486,0.285,0.223,1.473
487,0.410,0.047,1.156
488,0.566,-0.043,0.074
489,-0.355,-0.164,0.805
490,-0.113,-0.250,1.512
491,-0.191,0.223,1.527
492,-0.035,-0.094,1.680
493,0.156,0.039,0.090
494,-0.246,0.137,-0.043
495,0.457,-0.320,1.758
496,0.023,-0.102,1.773
497,0.000,0.027,0.738
498,0.328,-0.184,0.980
499,-0.168,0.098,0.164
500,0.098,0.035,0.344
501,0.207,-0.148,1.711
502,-0.098,-0.059,1.645
503,0.004,-0.133,1.531
504,-0.219,-0.012,0.699
505,-0.246,0.477,-0.469
506,0.289,-0.055,1.336
507,0.020,-0.289,1.914
508,0.027,0.000,1.121
509,0.168,-0.141,0.891
510,-0.391,0.137,0.305
511,0.180,0.023,0.465
512,0.648,-0.074,1.094
513,0.367,-0.145,1.266
514,-0.035,0.004,0.824
515,-0.371,0.000,1.332
516,-0.535,0.168,1.020
517,-0.035,-0.016,1.180
518,0.461,0.188,0.656
519,0.277,-0.043,1.105
520,0.145,-0.324,0.594
521,0.238,-0.055,1.457
522,0.016,0.203,1.012
523,0.098,0.023,0.797
524,-0.098,-0.117,1.020
525,0.125,0.027,0.758
526,-0.195,0.078,1.297
527,-0.145,-0.246,1.539
528,0.363,-0.051,0.996
529,0.043,0.219,0.070
530,0.098,0.004,0.949
531,0.133,-0.207,1.816
532,0.062,-0.059,0.812
533,0.090,0.168,0.922
534,0.188,-0.016,0.621
535,0.047,-0.207,1.047
536,-0.047,-0.172,1.531
537,-0.395,0.156,0.449
538,0.105,0.023,0.477
539,0.445,-0.273,1.352
540,0.246,-0.160,1.609
541,-0.070,0.289,0.977
542,0.004,0.145,0.812
543,-0.047,-0.066,0.953
544,0.137,-0.223,1.148
545,0.121,0.051,0.973
546,-0.332,0.172,1.488
547,0.012,-0.016,1.043
548,0.070,-0.039,0.465
549,0.344,-0.078,0.832
550,0.367,0.055,1.172
551,0.035,-0.055,1.473
552,0.215,0.027,0.309
553,-0.332,0.027,0.406
554,-0.367,-0.141,0.949
555,-0.148,0.020,1.582
556,-0.008,-0.309,1.211
557,0.180,0.195,0.312
558,0.273,-0.145,1.379
559,0.391,0.227,0.496
560,0.230,-0.090,1.574
561,0.270,-0.121,1.148
562,-0.234,-0.148,1.828
563,-0.605,0.000,0.559
564,-0.055,0.184,0.672
565,-0.203,0.027,1.480
566,0.734,-0.098,0.953
567,0.645,-0.094,0.980
568,-0.086,0.031,0.680
569,0.363,-0.156,1.105
570,-0.480,0.055,0.461
571,-0.441,0.020,0.562
572,0.363,-0.184,1.875
573,-0.105,0.086,0.824
574,0.000,0.266,0.148
575,0.012,-0.340,1.320
576,0.168,0.051,0.902
