Sample,X,Y,Z
213,0.855,-0.211,0.398
214,0.020,-0.152,0.488
215,-1.078,0.035,0.246
216,-0.750,-0.043,0.961
217,0.785,0.094,1.750
218,1.082,0.047,1.000
219,-0.445,0.344,1.402
220,-1.211,0.609,1.445
221,-0.297,0.293,0.285
222,0.520,0.434,1.277
223,0.645,0.379,1.953
224,-0.559,0.219,1.332
225,-0.977,-0.258,0.391
226,0.449,-0.504,-0.301
227,1.281,-0.391,0.113
228,0.441,-0.094,1.418
229,-1.285,0.188,1.785
230,-1.410,0.035,0.934
231,0.824,-0.137,0.332
232,1.875,-0.383,0.691
233,0.207,-0.285,1.016
234,-1.570,0.129,1.238
235,-1.449,0.430,1.457
236,0.711,0.359,1.355
237,1.469,0.039,0.930
238,-0.402,-0.086,1.090
239,-1.141,0.066,1.496
240,-0.145,0.234,1.215
241,0.926,0.176,0.316
242,0.402,0.387,1.090
243,-0.926,0.188,1.672
244,-1.090,-0.172,0.824
245,0.273,-0.570,-0.207
246,1.227,-0.480,0.336
247,0.949,-0.258,1.602
248,-0.121,-0.250,1.184
249,-1.043,-0.312,0.188
250,-1.020,-0.039,0.746
251,0.566,-0.086,1.195
252,1.164,-0.223,1.145
253,0.086,-0.117,0.883
254,-1.137,0.438,1.625
255,-0.551,0.637,1.535
256,0.660,0.398,1.012
257,0.523,0.055,0.820
258,-0.898,-0.039,0.922
259,-0.793,0.102,1.141
260,0.789,0.219,1.285
261,1.215,0.133,0.836
262,0.008,-0.039,1.070
263,-1.141,-0.414,0.559
264,-0.328,-0.527,0.477
265,1.105,-0.332,0.938
266,0.660,0.031,1.094
267,-0.477,0.168,0.879
268,-0.867,0.277,1.016
269,-0.113,0.219,1.180
270,0.457,0.172,1.211
271,-0.395,0.062,0.664
272,-0.719,0.141,0.996
273,0.254,0.172,1.383
274,0.582,-0.027,0.871
275,-0.211,-0.230,0.785
276,-0.617,-0.227,1.141
277,0.051,-0.055,1.098
278,0.586,-0.020,0.781
279,0.141,0.035,0.684
280,-0.566,0.121,1.086
281,-0.074,-0.016,0.891
282,0.777,-0.039,1.090
283,0.168,0.148,1.430
284,-0.414,0.234,1.074
285,-0.199,0.305,0.969
286,0.137,0.109,0.348
287,0.066,0.000,0.816
288,-0.047,0.086,1.547
289,0.059,0.059,1.914
290,0.391,-0.242,0.914
291,-0.129,-0.383,-0.172
292,-0.699,-0.211,0.230
293,-0.117,0.176,1.266
294,0.152,0.371,1.988
295,-0.152,0.125,1.121
296,0.047,-0.086,-0.383
297,-0.020,0.285,0.816
298,0.086,0.719,1.992
299,0.207,0.277,1.160
300,-0.086,-0.340,-0.461
301,-0.363,-0.195,0.621
302,-0.250,0.344,1.965
303,0.230,0.258,1.379
304,0.703,-0.164,0.504
305,-0.133,-0.438,0.449
306,-0.742,-0.316,0.551
307,-0.129,-0.070,0.996
308,0.227,0.098,1.922
309,-0.008,-0.227,1.375
310,-0.438,-0.418,0.359
311,-0.121,-0.211,0.559
312,0.531,0.098,1.418
313,0.391,-0.020,0.973
314,-0.312,-0.113,0.449
315,-0.645,-0.020,1.277
316,-0.043,0.031,1.629
317,0.402,-0.168,0.918
318,0.066,-0.285,0.098
319,-0.133,-0.145,0.496
320,-0.223,0.059,1.094
321,-0.234,0.273,1.551
322,0.039,0.152,1.230
323,0.227,0.055,0.785
