Sample,X,Y,Z
213,-0.105,-0.047,0.062
214,-0.871,-0.156,0.332
215,-0.816,-0.078,0.688
216,0.844,-0.207,0.945
217,1.590,-0.141,1.426
218,1.590,-0.141,1.426
219,0.191,0.031,1.254
220,-1.320,0.164,1.301
221,-1.148,0.008,0.789
222,0.797,-0.098,0.375
223,1.574,0.031,1.434
224,0.148,0.301,1.879
225,-1.598,0.418,1.746
226,-1.086,0.426,1.223
227,0.934,-0.016,0.344
228,1.008,-0.449,0.660
229,-0.664,-0.656,1.125
230,-1.457,-0.547,0.895
231,-0.250,-0.422,0.160
232,1.422,-0.371,0.520
233,0.902,-0.488,1.035
234,-0.902,-0.484,0.836
235,-0.711,-0.219,0.844
236,0.500,0.234,1.309
237,0.953,0.316,0.984
238,0.281,0.270,0.672
239,-0.938,0.535,1.207
240,-0.457,0.723,1.832
241,0.305,0.516,1.344
242,0.418,0.375,0.969
243,0.211,0.262,1.301
244,-0.773,0.312,1.516
245,-0.898,-0.059,0.617
246,0.160,-0.395,-0.156
247,0.930,-0.270,0.844
248,0.656,-0.051,1.883
249,-0.355,-0.238,0.805
250,-1.184,-0.500,-0.262
251,-0.246,-0.332,0.348
252,1.215,-0.047,1.441
253,0.715,0.172,1.562
254,-0.574,0.113,1.027
255,-0.879,-0.129,0.426
256,0.129,-0.023,0.566
257,0.711,0.336,1.859
258,-0.285,0.270,1.922
259,-0.879,-0.227,0.664
260,-0.078,-0.363,0.324
261,0.719,0.125,1.121
262,0.164,0.184,1.285
263,-0.793,-0.062,0.906
264,-0.340,-0.348,0.625
265,0.426,-0.105,0.930
266,0.414,0.164,1.312
267,-0.121,0.043,0.914
268,-0.164,-0.242,0.105
269,0.723,-0.215,0.625
270,0.305,0.270,1.566
271,-0.324,0.438,1.695
272,-0.117,0.266,1.141
273,0.129,-0.086,0.281
274,-0.148,-0.074,0.570
275,-0.695,0.145,0.922
276,-0.445,0.363,1.781
277,0.609,0.086,1.332
278,0.109,-0.105,0.543
279,-0.641,-0.074,0.562
280,-0.422,0.312,1.391
281,0.230,0.223,1.277
282,0.570,-0.164,0.215
283,-0.078,-0.090,0.371
284,-0.355,0.414,1.777
285,0.445,0.336,1.797
286,0.496,-0.273,0.172
287,-0.270,-0.371,-0.066
288,-0.367,-0.004,1.195
289,0.070,0.387,1.977
290,0.430,0.062,1.094
291,-0.328,-0.195,-0.074
292,-0.457,-0.312,0.199
293,-0.008,0.191,1.734
294,0.320,0.398,1.949
295,0.199,-0.004,0.703
296,-0.406,-0.301,-0.090
297,-0.480,-0.105,0.516
298,-0.035,0.230,1.340
299,-0.035,0.230,1.340
300,0.328,0.211,1.625
301,0.410,-0.141,1.316
302,-0.090,-0.277,0.648
303,-0.227,-0.211,0.281
304,0.129,-0.168,0.906
305,0.055,-0.164,1.070
306,0.105,-0.082,1.168
307,-0.152,0.148,1.430
308,-0.184,0.000,0.891
309,-0.145,-0.324,-0.422
310,-0.387,-0.211,-0.086
311,-0.355,0.477,1.891
312,0.219,0.723,1.973
313,0.238,0.152,0.797
314,-0.277,-0.348,-0.406
315,-0.328,-0.176,0.035
316,0.391,0.250,1.156
317,0.320,0.641,1.992
318,-0.027,0.219,1.516
319,0.027,-0.547,-0.207
320,-0.102,-0.543,-0.086
321,0.254,0.047,1.656
322,0.656,0.191,1.695
323,-0.164,-0.004,0.715
324,-0.570,-0.293,0.219
325,-0.562,-0.227,0.312
326,-0.172,0.027,1.438
327,0.328,0.238,1.926
328,0.008,-0.035,0.531
329,-0.262,-0.129,-0.188
330,-0.023,0.047,0.688
331,-0.512,0.258,1.676
332,-0.363,0.164,1.637
333,0.422,-0.062,0.898
334,0.445,-0.074,0.820
335,0.277,-0.102,1.012
336,-0.082,0.066,0.992
337,0.246,0.066,1.113
338,0.145,0.008,1.594
339,-0.500,-0.324,0.609
340,-0.602,-0.133,0.145
341,0.215,0.309,1.598
342,0.695,0.316,1.766
343,-0.293,-0.055,0.551
344,-1.195,-0.062,0.086
345,-0.125,0.129,1.129
346,1.148,0.012,1.621
347,0.469,-0.391,0.391
348,-0.797,-0.410,-0.113
349,-0.605,-0.043,1.070
350,0.957,0.168,1.922
351,1.094,-0.121,0.715
352,-0.695,-0.172,0.328
353,-1.016,0.059,1.207
354,0.543,0.316,1.402
355,0.590,0.426,1.254
