Sample,X,Y,Z
206,-0.238,-0.090,0.648
207,-0.051,-0.496,-0.184
208,0.219,-0.391,0.223
209,-0.066,-0.344,1.309
210,-1.039,-0.008,1.727
211,-0.699,-0.379,1.352
212,0.355,-0.406,0.398
213,-0.117,-0.371,-0.145
214,-0.832,-0.125,0.590
215,-1.531,0.109,1.125
216,-0.742,-0.207,1.141
217,0.262,-0.336,1.559
218,-0.727,-0.402,0.734
219,-1.289,-0.590,1.141
220,-0.770,-0.258,1.723
221,0.070,-0.113,1.355
222,0.148,-0.406,0.430
223,-0.797,-0.102,0.406
224,0.547,0.008,1.312
225,1.027,0.312,0.762
226,-0.309,-0.246,-0.227
227,0.973,0.297,0.648
228,0.328,0.359,1.527
229,-0.445,0.250,1.145
230,-0.094,-0.348,0.523
231,-0.281,-0.258,1.625
232,-0.191,0.062,1.730
233,0.207,0.180,1.082
234,-0.285,-0.004,1.629
235,-0.645,-0.066,1.617
236,-0.695,-0.066,1.004
237,-0.164,-0.062,0.730
238,0.566,0.305,1.137
239,-0.992,0.234,0.352
240,-0.375,-0.391,-0.410
241,0.207,-0.086,1.125
242,-0.562,0.273,1.309
243,0.371,-0.254,-0.121
244,0.574,-0.156,-0.336
245,0.051,-0.238,1.355
246,-0.238,0.211,1.918
247,-1.078,-0.379,0.355
248,0.473,0.090,1.285
249,0.570,0.344,1.859
250,-0.395,0.039,0.246
251,0.152,0.094,1.098
252,-0.430,0.238,1.922
253,-0.211,0.156,1.344
254,0.793,-0.109,1.113
255,-0.461,-0.113,0.098
256,0.539,-0.172,0.047
257,0.781,0.129,1.453
258,-0.457,0.148,1.098
259,0.156,-0.082,0.191
260,0.758,0.125,0.750
261,0.570,0.277,1.305
262,-0.125,0.207,1.203
263,-0.305,0.215,0.926
264,0.652,0.152,1.777
265,-0.109,0.238,1.965
266,-0.941,0.066,1.531
267,-0.102,-0.211,0.297
268,0.578,-0.102,0.379
269,-0.137,-0.098,1.508
270,-0.871,0.059,0.988
271,-0.359,-0.168,-0.195
272,0.445,-0.234,0.211
273,0.020,-0.031,0.855
274,-1.035,-0.121,0.477
275,-0.680,0.152,0.879
276,0.387,0.113,1.070
277,0.602,0.023,0.816
278,-0.812,-0.129,0.238
279,-0.918,-0.008,1.426
280,0.219,-0.031,1.656
281,0.469,-0.023,1.402
282,0.238,-0.086,1.129
283,-0.504,-0.027,1.230
284,0.164,0.168,1.520
285,1.148,0.078,1.672
286,-0.176,-0.113,1.055
287,-0.840,-0.113,0.023
288,0.668,0.121,0.824
289,1.031,0.129,1.027
290,0.434,-0.293,-0.398
291,-0.094,-0.211,0.102
292,-0.664,0.066,1.266
293,0.242,0.180,1.836
294,0.508,0.039,1.035
295,-0.609,-0.012,0.508
296,-0.453,0.211,1.812
297,0.270,0.207,1.992
298,-0.062,-0.047,1.059
299,-0.754,-0.164,-0.082
300,-0.574,0.215,1.348
301,-0.176,0.035,1.113
302,0.328,-0.238,-0.152
303,0.266,-0.234,0.285
304,-0.117,-0.129,1.434
305,-0.648,-0.027,1.352
306,-0.770,0.078,0.855
307,0.102,0.160,0.887
308,0.246,0.137,0.652
309,-0.102,0.047,0.594
310,-0.293,0.027,0.000
311,0.094,0.090,1.141
312,0.520,0.262,1.992
313,-0.285,0.004,1.574
314,-0.504,-0.242,0.387
315,0.168,0.027,0.598
316,0.945,0.156,0.738
317,0.801,-0.043,-0.254
318,0.176,-0.145,0.176
319,-0.508,-0.117,1.832
320,-0.848,-0.035,1.992
321,-0.449,0.141,1.492
322,0.945,0.340,0.207
323,1.094,0.035,-0.352
324,0.051,-0.094,0.012
325,-0.398,-0.113,1.586
326,-1.125,0.230,1.992
327,-0.078,0.293,1.613
328,1.223,0.070,0.316
329,0.465,-0.281,-0.785
330,-0.359,-0.543,-1.230
331,-0.094,-0.207,0.852
332,-0.434,0.188,1.992
333,-1.188,-0.020,1.621
334,-0.660,-0.320,-1.016
335,0.816,-0.273,-1.582
336,0.727,0.191,0.777
337,-0.922,0.371,1.992
338,-1.348,0.289,1.969
339,0.137,-0.082,0.387
340,1.086,-0.184,-1.055
341,0.344,0.039,-0.059
342,-0.863,0.359,1.949
343,-0.016,0.230,1.848
344,1.480,-0.352,-0.090
345,0.688,-0.059,-0.012
346,-1.254,0.281,1.195
347,-0.707,0.461,1.984
348,1.422,0.102,0.941
349,1.117,0.105,-0.207
350,-1.359,0.176,0.012
351,-1.234,0.375,1.930
352,1.395,0.070,1.754
353,1.352,-0.648,-0.898
354,-1.117,-0.207,-0.863
355,-1.934,0.449,1.711
356,0.621,0.414,1.992
357,1.992,-0.602,0.527
358,-0.320,-0.816,-1.570
359,-1.992,-0.043,0.379
360,-0.727,0.535,1.992
361,1.836,-0.070,1.312
362,0.816,-0.656,-1.039
363,-1.871,-0.117,0.211
364,-1.500,0.371,1.723
365,1.562,0.125,0.660
366,1.715,-0.031,1.395
367,-1.441,-0.070,1.797
368,-1.758,-0.305,-0.047
369,0.938,-0.246,-0.164
370,1.652,0.523,1.660
371,0.016,0.734,1.992
372,-0.910,-0.160,0.172
373,-0.195,-0.520,-1.812
374,0.516,0.102,1.172
375,0.102,0.746,1.992
376,0.012,-0.129,0.543
377,-0.250,-0.250,0.539
378,-0.637,-0.094,1.148
379,0.324,-0.199,-0.605
380,1.180,-0.207,0.391
381,-0.422,0.234,1.992
382,-1.039,-0.238,0.902
383,0.129,-0.281,-0.113
384,0.559,0.176,1.148
385,0.105,0.246,0.375
386,-0.480,-0.094,0.699
387,-0.125,-0.055,1.992
388,0.664,-0.496,0.672
389,-0.301,-0.094,-0.008
390,-1.164,0.652,1.488
391,-0.223,0.578,1.145
392,0.637,-0.145,-0.188
393,0.586,-0.223,1.273
394,-0.348,0.004,1.891
395,-1.039,0.070,0.918
396,-0.152,0.297,0.566
397,0.543,0.219,0.262
398,-0.191,0.000,1.250
399,-0.516,-0.227,1.605
400,0.328,-0.398,0.906
401,0.648,0.035,1.316
402,-0.004,0.324,1.102
403,-0.273,0.008,0.086
404,-0.082,-0.352,0.422
405,-0.359,-0.316,1.562
406,-0.023,-0.066,1.785
407,0.953,-0.105,0.312
408,0.258,0.051,-0.094
409,-0.176,0.207,1.594
410,-0.137,0.109,1.793
411,-0.031,-0.152,0.980
412,0.430,-0.062,0.871
413,-0.062,0.211,0.410
414,-0.262,0.254,0.883
415,-0.008,0.223,1.016
416,0.383,0.184,1.734
417,-0.043,-0.066,1.395
418,-0.758,-0.152,-0.027
419,-0.293,-0.059,0.352
420,0.406,0.109,1.910
421,-0.344,0.016,1.500
422,-0.473,-0.270,-0.316
423,-0.188,-0.117,-0.508
424,0.164,0.316,0.980
425,0.359,0.422,1.992
426,-0.602,0.109,1.574
427,-0.125,-0.312,-0.391
428,0.383,-0.227,-0.895
429,0.152,0.242,1.371
430,0.195,0.473,1.992
431,-0.426,-0.312,0.223
432,0.062,-0.484,-0.848
433,0.516,-0.055,0.941
434,-0.531,0.484,1.992
435,0.000,0.094,1.711
436,0.176,-0.426,-0.078
437,-0.344,-0.422,-0.422
438,-0.266,0.062,1.305
439,-0.055,0.426,1.973
440,0.656,0.160,1.234
441,0.289,-0.359,-0.133
442,-0.402,-0.297,-0.277
