Sample,X,Y,Z
213,-0.832,-0.340,-0.418
214,0.285,-0.238,0.633
215,0.059,0.324,0.695
216,-0.918,0.773,1.031
217,-0.848,0.852,1.992
218,0.402,0.121,1.344
219,0.402,0.121,1.344
220,0.207,-0.312,-0.492
221,-0.742,0.129,0.363
222,-0.656,0.812,1.754
223,0.000,0.723,1.887
224,0.508,0.176,0.730
225,0.148,-0.262,-0.469
226,-0.352,-0.008,0.949
227,0.152,0.359,1.945
228,0.746,-0.035,0.523
229,0.539,-0.277,0.379
230,0.055,-0.430,0.605
231,-1.043,0.047,1.461
232,-0.953,0.289,1.840
233,0.832,0.137,0.855
234,1.117,-0.223,0.066
235,0.125,-0.086,0.984
236,-1.449,0.398,1.773
237,-1.441,0.770,1.977
238,0.652,0.496,1.230
239,1.457,-0.098,0.062
240,-0.547,-0.195,0.496
241,-1.355,0.000,1.488
242,0.039,0.031,1.012
243,1.395,-0.062,0.637
244,0.660,-0.398,0.637
245,-1.117,-0.629,0.223
246,-0.898,-0.445,0.582
247,0.746,0.043,1.715
248,1.156,0.227,1.320
249,0.016,0.133,0.711
250,-0.789,-0.098,0.613
251,-0.902,-0.027,1.012
252,-0.383,0.270,1.496
253,0.234,0.469,1.539
254,0.242,0.289,1.254
255,-0.137,0.109,0.949
256,-0.590,-0.031,0.602
257,-0.512,0.039,0.695
258,0.598,0.090,1.367
259,1.336,-0.062,1.500
260,0.320,-0.402,0.281
261,-1.457,-0.457,0.082
262,-0.469,-0.230,0.766
263,1.574,-0.047,1.801
264,1.520,-0.105,1.371
265,-0.375,-0.203,0.500
266,-1.809,-0.047,0.199
267,-0.516,0.441,1.457
268,1.320,0.453,1.945
269,0.352,0.102,1.141
270,-1.250,-0.152,0.461
271,-1.102,0.051,0.922
272,0.898,0.137,1.227
273,1.488,0.008,0.855
274,-0.707,-0.086,0.891
275,-1.645,-0.121,1.258
276,0.250,-0.219,0.285
277,1.535,0.055,0.539
278,0.211,0.383,1.797
279,-1.152,0.207,1.129
280,-0.051,-0.305,-0.121
281,0.633,-0.188,0.566
282,-0.160,0.465,1.953
283,-0.824,0.395,1.820
284,-0.152,-0.113,0.301
285,0.742,-0.496,-0.289
286,-0.121,-0.035,0.953
287,-0.891,0.418,1.977
288,0.031,0.262,1.344
289,0.449,-0.074,0.277
290,-0.055,-0.023,1.047
291,-0.461,0.047,1.156
292,0.414,0.016,0.797
293,0.852,-0.008,0.609
294,-0.004,0.059,1.133
295,-0.586,-0.121,0.605
296,-0.160,-0.098,0.887
297,0.535,0.070,1.668
298,0.445,0.211,1.742
299,-0.074,-0.078,0.324
300,-0.551,0.102,0.184
301,-0.328,0.035,1.102
302,0.062,0.148,1.434
303,0.207,0.156,1.383
304,-0.137,0.121,0.898
305,-0.336,0.012,0.770
306,-0.086,-0.117,0.215
307,0.207,0.043,0.867
308,0.145,0.348,1.941
309,-0.062,0.344,1.762
310,0.176,-0.191,0.629
311,-0.223,-0.484,-0.348
312,-0.145,-0.145,0.824
313,0.289,0.250,1.906
314,-0.152,0.270,1.820
315,-0.309,-0.258,0.535
316,-0.402,-0.473,-0.305
317,-0.039,-0.125,0.746
318,0.188,0.434,1.977
319,-0.305,0.188,1.246
320,-0.676,-0.422,-0.961
321,-0.484,-0.469,-0.102
322,-0.059,0.176,1.910
323,0.746,0.352,1.918
324,0.699,-0.246,0.402
325,-0.145,-0.480,-0.434
326,-0.148,-0.227,0.145
327,-0.043,0.402,1.660
328,0.199,0.660,1.992
329,0.500,0.172,1.340
330,-0.191,-0.297,-0.320
331,-0.359,-0.023,0.402
332,0.434,0.367,1.508
333,0.723,0.438,1.816
334,-0.188,0.035,1.238
335,-1.316,-0.375,-0.031
336,-0.332,-0.559,-0.363
337,0.562,0.047,1.426
338,0.711,0.457,1.992
339,0.180,0.020,0.859
340,-0.434,-0.422,-0.535
341,-0.305,-0.160,0.613
342,-0.012,0.113,1.738
343,-0.188,0.242,1.684
344,0.191,0.164,1.273
345,0.133,-0.051,0.598
346,-0.262,-0.246,0.391
347,-0.180,-0.160,0.605
348,-0.137,0.043,1.434
349,-0.332,0.047,1.883
350,-0.516,-0.254,0.398
351,0.008,-0.340,-0.184
352,0.504,-0.047,0.867
353,0.402,0.285,1.938
354,-0.395,0.242,1.414
