Sample,X,Y,Z
210,0.977,-0.652,0.363
211,-0.996,-0.176,1.793
212,-0.582,-0.340,0.754
213,-0.172,-0.461,0.441
214,0.023,-0.516,0.949
215,0.250,-0.676,-0.703
216,0.496,-0.312,0.047
217,-0.066,0.234,1.941
218,-1.242,0.570,1.410
219,-0.801,0.262,-0.469
220,-0.301,0.480,1.094
221,-0.293,0.500,1.883
222,0.172,0.180,1.195
223,-0.160,0.047,0.184
224,-0.488,0.414,1.363
225,-0.914,0.516,1.395
226,-1.371,0.426,1.117
227,-0.211,-0.027,0.625
228,0.715,-0.117,0.844
229,0.824,0.086,0.590
230,0.629,0.336,0.648
231,-0.484,0.574,1.555
232,-0.062,0.148,1.848
233,0.953,-0.090,0.816
234,0.609,-0.164,0.230
235,1.020,0.016,1.562
236,0.730,-0.148,0.973
237,-0.141,-0.398,0.578
238,0.469,-0.422,1.863
239,-0.469,-0.430,1.102
240,0.094,-0.383,0.730
241,0.406,-0.258,1.168
242,-1.379,-0.250,0.840
243,-0.254,-0.285,0.160
244,0.336,-0.031,1.293
245,-0.848,-0.094,1.359
246,0.133,-0.395,0.355
247,0.031,-0.383,0.457
248,0.180,-0.035,1.676
249,-0.234,0.324,1.543
250,-1.051,0.242,0.234
251,0.504,0.230,0.492
252,1.598,0.316,1.316
253,0.625,0.395,1.289
254,-0.281,0.227,1.469
255,-1.676,0.305,1.070
256,-0.375,0.223,-0.004
257,1.273,0.293,0.852
258,-0.250,0.484,1.531
259,-0.250,0.484,1.531
260,-1.309,0.141,1.266
261,-0.105,-0.105,0.078
262,0.938,-0.094,0.949
263,-0.766,0.027,1.215
264,-1.305,0.230,0.617
265,-0.328,-0.004,1.105
266,0.832,-0.090,1.453
267,1.016,-0.426,0.445
268,-1.012,-0.270,0.852
269,-0.648,0.043,1.176
270,1.656,0.062,1.609
271,0.918,-0.109,1.133
272,-0.699,-0.012,0.652
273,-1.047,-0.156,1.137
274,0.461,-0.172,1.020
275,1.547,-0.148,0.359
276,0.410,-0.148,1.000
277,-1.352,0.062,1.773
278,0.180,-0.203,0.820
279,0.727,-0.145,0.605
280,0.145,0.254,1.969
281,-0.309,0.156,1.328
282,-0.141,-0.137,0.000
283,0.305,-0.211,0.180
284,-0.543,0.289,1.871
285,-1.191,0.219,1.656
286,0.035,-0.191,-0.098
287,0.078,-0.270,-0.246
288,-0.340,0.004,1.055
289,-0.691,0.156,1.332
290,-0.199,0.125,0.727
291,0.820,-0.141,0.422
292,0.266,0.027,0.871
293,-0.551,0.316,1.703
294,-0.445,0.426,1.641
295,0.164,0.395,1.074
296,0.773,0.375,1.004
297,0.113,0.402,1.082
298,-0.270,0.258,0.926
299,-0.270,0.258,0.926
300,0.254,0.199,1.047
301,0.137,0.168,1.180
302,-0.609,-0.156,1.238
303,-0.977,-0.297,0.512
304,0.133,-0.391,0.844
305,0.621,-0.359,1.766
306,0.031,-0.406,-0.066
307,0.352,-0.293,0.023
308,-0.148,0.031,1.250
309,-0.578,0.172,1.504
310,0.129,0.043,1.500
311,0.410,-0.117,1.410
312,0.352,-0.320,0.203
313,0.148,-0.188,0.336
314,-0.414,0.059,1.723
315,-0.172,0.016,1.066
316,0.484,-0.109,0.777
317,0.246,-0.012,1.879
318,-0.168,-0.004,1.207
319,0.078,0.133,0.062
320,0.379,0.395,1.180
321,-0.188,0.535,1.758
322,-1.027,0.223,0.852
323,-0.586,0.090,0.566
324,0.641,0.164,0.879
325,0.688,-0.043,0.250
326,-0.156,-0.082,0.363
327,-1.008,-0.062,1.559
328,-0.566,-0.062,1.145
329,0.801,-0.141,0.742
330,0.605,-0.062,0.727
331,-0.406,-0.008,1.035
332,-1.301,-0.062,1.602
333,-0.711,0.035,1.230
334,0.438,0.266,0.512
335,0.383,0.391,1.027
336,-0.477,0.254,1.656
337,-0.477,0.254,1.656
338,-0.480,-0.203,0.766
339,0.590,-0.387,0.137
340,1.102,-0.043,0.973
341,0.145,0.117,1.316
342,-0.348,0.148,1.031
343,0.340,0.117,1.641
344,0.750,-0.125,1.039
345,1.055,-0.242,-0.215
346,-0.020,0.008,0.660
347,-1.238,0.469,1.820
348,0.152,0.488,1.992
349,0.469,-0.105,1.211
350,-0.289,-0.473,-0.676
351,-0.508,-0.398,0.145
352,-0.828,-0.078,1.289
353,-0.070,0.000,1.500
354,0.027,-0.176,1.367
355,-0.277,-0.395,0.434
356,0.332,-0.590,-0.312
357,0.047,-0.215,0.344
358,-0.051,0.277,1.562
359,0.094,0.520,1.988
360,-0.168,0.309,1.180
361,0.312,0.035,0.117
362,0.203,0.203,0.129
363,0.098,0.496,1.559
364,0.082,0.438,1.969
365,-0.699,0.117,1.246
366,-0.164,-0.047,0.828
367,0.391,-0.129,0.875
368,0.086,-0.254,0.180
369,-0.277,-0.246,0.168
370,-0.824,-0.016,1.688
371,-0.457,-0.008,1.672
372,0.246,-0.207,0.355
373,-0.043,-0.133,0.059
374,-0.105,0.215,0.820
375,0.242,0.355,1.520
376,0.266,0.160,1.746
377,0.070,-0.195,0.715
378,-0.062,-0.070,0.992
379,0.254,0.043,1.695
380,0.664,-0.051,1.168
381,0.445,-0.258,0.180
382,-0.270,-0.160,1.156
383,-0.730,0.031,1.523
384,0.102,0.090,0.949
385,0.738,-0.082,0.691
386,-0.285,-0.090,0.562
387,-1.191,0.082,0.797
388,-0.535,0.227,1.145
389,0.746,0.152,0.895
390,0.859,-0.195,0.867
391,-0.570,-0.348,0.723
392,-0.855,-0.230,0.789
393,0.004,0.125,1.578
394,0.430,0.203,1.398
395,-0.004,0.043,0.621
396,-0.719,0.016,0.609
397,-0.352,0.113,1.344
398,0.176,0.129,1.387
399,0.039,0.062,0.480
400,-0.148,-0.059,0.465
401,-0.336,0.137,1.656
402,-0.281,0.070,1.504
403,0.098,-0.109,0.117
404,0.656,-0.062,0.246
405,0.566,0.293,1.914
406,0.375,0.051,1.637
407,0.121,-0.281,0.211
408,-0.402,-0.289,-0.520
409,-0.105,0.121,0.930
410,0.004,0.387,1.992
411,-0.082,0.133,1.645
412,0.500,-0.328,0.422
413,-0.113,-0.430,0.055
414,-0.574,-0.035,0.938
415,-0.414,0.387,1.973
416,-0.453,0.102,0.934
417,0.258,-0.250,0.074
418,-0.098,-0.203,0.797
419,-0.371,0.188,1.789
420,0.871,0.344,1.906
421,0.578,0.086,0.375
422,-0.414,-0.289,-1.121
423,-0.688,-0.148,0.473
424,-0.219,0.391,1.992
425,0.996,0.234,1.672
426,0.891,-0.285,-0.359
427,-0.270,-0.414,-0.797
428,-0.523,-0.082,0.781
429,-0.242,0.367,1.977
430,-0.367,0.445,1.941
431,-0.367,0.027,0.750
432,-0.344,-0.195,-0.617
433,0.727,-0.090,0.305
434,0.480,0.379,1.930
435,-0.855,0.219,1.676
436,-0.625,-0.336,0.508
437,0.016,-0.375,0.117
438,0.527,-0.145,0.770
439,0.426,0.133,1.207
440,-0.039,0.148,1.250
441,0.234,0.012,1.062
442,0.102,-0.094,0.930
443,-0.676,-0.043,0.777
444,-0.457,0.043,0.578
445,0.578,0.180,1.207
446,0.895,0.066,1.523
447,0.008,-0.102,0.852
448,-0.891,0.004,0.699
449,-0.660,0.227,1.078
450,0.695,0.270,1.469
451,1.113,-0.027,1.234
452,-0.719,-0.246,0.887
453,-1.207,-0.172,0.848
454,0.762,-0.055,-0.012
455,1.164,0.160,0.738
456,-0.965,0.355,1.969
457,-1.785,0.074,1.562
458,0.391,-0.453,-0.547
459,1.602,-0.234,-0.234
460,-0.418,0.223,1.785
461,-1.676,0.156,1.512
462,0.340,-0.262,0.523
463,1.457,-0.285,0.707
464,0.172,0.016,0.910
465,-1.258,0.285,1.480
466,-0.621,0.238,1.145
467,1.641,-0.020,0.441
468,1.004,-0.020,1.148
469,-1.512,0.125,1.945
470,-1.086,0.051,0.477
471,1.262,0.074,0.000
472,1.211,0.312,1.824
473,-1.305,0.102,1.637
474,-1.305,-0.500,-0.652
475,0.965,-0.367,0.027
476,1.043,0.219,1.941
477,-0.863,0.031,1.332
478,-0.996,-0.289,-0.809
479,0.926,-0.137,0.363
480,1.203,0.141,1.980
481,-0.516,-0.020,1.090
482,-1.191,0.180,0.332
483,0.051,0.480,1.465
484,1.254,0.379,1.371
485,0.285,-0.035,-0.164
486,-0.844,-0.090,0.949
487,-0.465,0.105,1.992
488,0.320,-0.004,1.203
489,0.246,-0.070,-0.230
490,-0.773,0.059,0.633
491,-0.656,0.051,1.488
492,0.738,-0.160,1.117
493,0.719,-0.238,0.656
