Sample,X,Y,Z
355,-0.336,-0.219,1.344
356,-0.051,-0.238,0.824
357,-0.387,-0.238,1.629
358,-0.039,0.230,0.508
359,0.426,0.094,0.348
360,0.359,-0.152,0.711
361,0.383,-0.121,1.266
362,0.449,-0.234,1.957
363,0.234,-0.074,1.098
364,-0.203,0.004,0.145
365,-0.250,0.012,0.629
366,0.395,0.160,1.109
367,0.250,-0.105,1.926
368,0.223,-0.082,0.992
369,0.094,0.031,0.727
370,0.129,0.086,0.434
371,0.113,0.188,1.336
372,0.016,0.047,1.500
373,0.051,0.008,0.070
374,0.125,-0.270,0.895
375,0.109,-0.016,0.996
376,0.125,0.172,1.027
377,-0.039,0.211,1.137
378,-0.254,-0.078,1.102
379,-0.070,0.086,0.234
380,-0.023,-0.133,0.973
381,-0.125,0.023,1.531
382,0.121,0.172,1.625
383,-0.215,0.105,1.504
384,0.094,0.340,0.355
385,-0.020,-0.086,0.531
386,0.391,-0.047,0.680
387,-0.109,-0.352,1.961
388,-0.191,-0.125,1.027
389,-0.039,0.195,0.359
390,-0.164,0.059,0.617
391,0.098,-0.246,0.789
392,0.074,-0.215,1.215
393,-0.008,0.055,0.828
394,0.027,-0.145,1.348
395,0.383,0.098,0.559
396,-0.277,-0.086,1.125
397,0.133,-0.102,0.449
398,0.012,-0.090,1.273
399,-0.270,-0.301,1.902
400,0.543,0.211,0.383
401,0.348,0.219,0.473
402,0.402,-0.391,1.234
403,0.496,-0.117,1.238
404,-0.449,-0.098,1.746
405,-0.316,-0.023,0.770
406,0.207,0.004,0.602
407,-0.031,0.070,0.668
408,0.387,0.027,1.121
409,0.438,-0.027,1.480
410,-0.215,-0.195,1.211
411,0.250,0.156,0.051
412,0.074,0.258,0.730
413,0.316,-0.078,1.379
414,-0.195,0.039,1.441
415,-0.297,0.059,0.730
416,-0.355,0.129,0.867
417,-0.398,0.074,1.023
418,0.055,0.148,0.770
419,0.297,0.109,1.508
420,0.359,0.020,0.602
421,0.211,-0.121,1.199
422,0.363,0.105,0.984
423,-0.105,0.008,1.203
424,-0.348,0.043,1.043
425,0.016,0.094,0.781
426,-0.109,-0.086,1.293
427,0.094,-0.141,0.910
428,0.262,0.016,0.789
429,-0.027,-0.055,0.918
430,0.113,-0.109,1.535
431,-0.137,0.043,0.707
432,0.262,-0.195,0.785
433,-0.168,0.180,0.574
434,0.113,-0.059,1.129
435,0.160,-0.148,1.461
436,0.199,0.004,1.461
437,-0.152,-0.066,0.402
438,0.500,0.020,0.531
439,-0.078,-0.016,1.410
440,-0.094,-0.160,1.664
441,0.285,-0.043,0.852
442,-0.180,-0.051,1.535
443,0.492,0.191,0.664
444,0.074,0.000,1.301
445,-0.102,0.184,0.684
446,0.191,0.301,0.879
447,-0.422,0.051,1.219
448,0.090,-0.035,1.660
449,-0.078,0.023,0.973
450,0.129,-0.094,-0.395
451,0.164,-0.035,0.812
452,0.488,-0.156,1.414
453,0.121,-0.074,1.094
454,0.242,-0.148,0.676
455,0.125,-0.020,0.207
456,-0.066,-0.109,1.062
457,-0.457,-0.203,1.367
458,-0.055,0.031,1.137
459,-0.043,-0.301,1.289
460,0.277,0.023,1.078
461,0.113,0.164,0.773
462,0.367,0.004,0.879
463,-0.262,-0.219,1.945
464,-0.105,-0.098,1.367
465,-0.289,0.004,0.445
466,-0.180,-0.215,1.156
467,0.344,-0.039,1.059
468,0.125,0.051,0.875
469,0.223,-0.223,0.785
470,0.289,-0.258,0.953
471,0.027,0.062,0.824
472,0.203,-0.027,0.969
473,0.125,0.129,0.609
474,-0.035,-0.035,0.391
475,0.098,-0.012,1.137
476,0.012,-0.027,1.578
477,-0.355,-0.086,1.734
478,-0.500,0.008,0.969
479,0.105,0.535,0.184
480,0.359,0.043,0.938
481,0.543,-0.246,1.746
482,0.270,0.000,1.844
483,-0.176,0.207,0.793
484,-0.027,0.176,0.289
485,-0.035,0.039,0.922
486,0.109,-0.164,1.238
487,0.203,-0.109,0.715
488,0.195,-0.090,1.125
489,0.273,-0.098,0.922
490,-0.215,0.227,0.457
491,-0.434,-0.227,0.824
492,-0.094,-0.113,1.094
493,0.160,0.059,1.668
494,0.250,0.141,0.246
495,0.406,-0.059,0.676
496,0.242,-0.465,1.375
497,0.141,-0.008,1.223
498,-0.469,0.004,1.543
499,-0.117,0.004,0.391
500,0.160,-0.148,1.125
501,-0.070,0.035,0.875
502,0.043,-0.148,1.469
503,0.477,-0.223,1.719
504,-0.066,0.109,1.016
505,0.137,0.242,0.875
506,0.145,-0.027,0.668
507,0.270,0.078,0.492
508,0.199,-0.168,1.777
509,-0.273,0.059,1.141
510,0.117,0.074,0.684
511,-0.188,-0.078,0.484
512,-0.094,0.062,0.793
513,0.102,-0.059,1.227
514,-0.199,-0.184,1.020
515,0.465,0.289,0.406
516,0.188,0.277,0.758
517,0.414,-0.312,1.023
518,0.344,-0.359,1.344
519,-0.238,-0.109,1.090
520,-0.223,0.289,1.250
521,-0.105,0.027,1.422
522,-0.301,0.027,0.129
523,0.312,-0.199,0.711
524,0.469,-0.023,1.648
525,0.043,0.055,1.883
526,0.262,-0.266,1.852
527,-0.395,0.219,-0.711
528,-0.207,0.262,-0.441
529,-0.020,-0.262,1.949
530,0.086,-0.062,1.887
531,0.109,-0.082,0.406
532,0.180,-0.055,-0.781
533,0.184,0.031,1.512
534,-0.207,-0.047,1.867
535,-0.035,-0.066,-0.359
536,-0.164,-0.055,-0.695
537,0.234,-0.199,1.477
538,0.062,-0.082,1.992
539,0.055,0.098,0.680
540,0.230,0.176,-0.484
541,-0.004,-0.094,1.738
542,0.012,-0.043,1.898
543,-0.105,0.074,1.621
544,-0.145,0.090,0.254
545,0.090,0.020,1.125
546,0.102,-0.125,1.707
547,0.293,0.227,0.992
548,0.043,0.246,0.277
549,0.379,-0.180,0.371
550,0.477,-0.172,1.410
551,-0.227,-0.113,1.773
552,-0.543,-0.043,0.570
553,-0.215,0.059,0.773
554,-0.516,0.098,0.941
555,0.668,0.055,0.113
556,0.777,0.113,0.723
557,0.184,-0.234,1.461
558,0.598,-0.152,1.902
559,-0.203,0.211,0.895
560,-0.426,0.090,-0.090
561,-0.145,0.246,1.254
562,-0.406,-0.367,0.832
563,0.633,-0.121,1.078
564,0.375,-0.273,1.805
565,-0.195,0.180,0.535
566,0.195,-0.141,1.910
567,0.176,0.145,0.262
568,-0.336,-0.008,0.441
569,0.109,-0.191,1.551
570,0.102,0.102,0.949
571,-0.734,-0.043,1.598
572,0.523,0.117,0.512
573,0.094,-0.082,0.566
574,0.840,-0.199,0.215
575,0.438,-0.047,1.523
576,-0.609,0.074,0.863
577,-0.238,0.090,1.309
578,-0.742,-0.254,1.340
579,-0.559,-0.020,-0.625
580,0.910,0.031,0.738
581,0.379,0.414,1.457
582,0.547,0.137,1.871
583,0.289,-0.184,0.949
584,0.656,-0.387,0.355
585,-0.574,0.266,-0.051
586,-0.469,0.074,1.699
587,-0.484,0.160,1.992
588,-0.203,-0.113,1.441
589,0.203,-0.230,-0.941
590,0.418,-0.035,-0.184
591,0.090,0.121,1.832
592,-0.594,-0.055,1.992
593,-0.137,-0.109,-0.457
594,0.551,-0.223,-1.746
595,0.629,-0.238,0.215
596,-0.250,0.211,1.992
597,-0.320,0.031,1.867
598,0.645,0.102,-0.410
599,0.445,-0.121,-0.875
600,0.363,-0.234,0.520
601,-0.289,0.180,1.953
602,-0.980,0.137,1.992
603,-0.066,-0.246,0.066
604,0.062,0.008,-0.879
605,0.375,-0.195,1.090
606,-0.039,0.191,1.863
607,0.082,0.102,1.863
608,0.707,0.027,0.051
609,0.277,-0.188,0.043
610,-0.227,-0.309,1.277
611,-0.316,0.230,1.762
612,-0.285,0.133,0.809
613,0.215,0.035,0.363
614,0.262,-0.199,0.969
615,0.141,-0.141,0.926
616,0.535,0.094,1.090
617,-0.215,0.160,0.590
618,0.129,0.137,1.234
619,-0.078,-0.344,1.480
620,0.008,-0.207,0.301
621,-0.672,0.242,0.828
622,0.645,0.207,1.816
623,0.340,0.352,1.469
624,-0.742,-0.457,0.949
625,0.305,-0.016,0.121
626,0.109,0.340,0.699
627,-0.230,-0.117,1.992
628,0.043,-0.062,1.004
629,-0.328,0.129,0.383
630,-0.309,-0.434,1.262
631,-0.012,0.102,0.875
632,-0.672,-0.281,1.352
633,-0.379,-0.242,0.980
634,-0.242,-0.059,1.211
635,-0.730,-0.055,0.699
636,-1.312,-0.102,0.922
637,-0.301,0.098,1.434
638,-1.840,-0.164,1.645
639,-0.055,0.102,0.242
640,-0.117,0.195,0.832
641,-0.562,-0.113,0.926
642,-0.582,-0.070,1.820
643,-0.656,0.223,0.336
644,-1.031,0.008,-0.180
645,-1.004,-0.352,1.730
646,-0.934,0.246,1.266
647,-0.949,0.180,0.926
648,0.020,-0.109,0.348
649,-0.371,-0.004,0.559
650,0.371,0.199,0.812
651,-0.359,-0.066,1.285
652,-0.562,-0.160,0.531
653,-0.668,-0.156,1.379
654,-0.938,0.121,0.887
655,-1.004,0.082,0.738
656,0.039,-0.168,1.332
657,0.074,-0.016,0.793
658,-0.102,0.262,1.668
659,0.066,-0.105,1.574
660,-0.211,0.082,1.156
661,-0.133,0.168,0.910
662,-0.281,0.078,1.074
663,-0.410,0.168,1.477
664,-0.129,-0.324,1.336
665,0.137,-0.223,0.477
666,-0.332,-0.004,1.055
667,0.211,-0.082,0.898
668,-0.383,-0.133,1.379
669,-0.637,-0.379,0.559
670,-0.328,-0.051,0.848
671,-1.312,-0.238,1.445
672,-0.113,0.059,0.613
673,-0.707,-0.273,1.461
674,-0.227,-0.176,0.094
675,-0.004,-0.129,1.629
676,-0.957,-0.059,1.344
677,-0.473,0.098,0.832
678,-0.984,0.125,0.848
679,-1.016,0.016,0.734
680,-0.273,-0.180,1.598
681,-0.605,0.211,0.430
682,-0.719,-0.023,0.309
683,-0.293,-0.098,1.465
684,-1.039,-0.031,1.508
685,-0.117,-0.020,0.355
686,-0.059,0.059,0.148
687,-0.645,-0.035,0.816
688,-1.191,0.090,1.980
689,-0.633,0.184,1.551
690,-0.738,0.043,-0.020
691,0.199,-0.145,0.086
692,0.180,0.113,0.793
693,-0.781,-0.121,1.895
694,-0.383,0.082,1.840
695,-0.605,0.141,0.305
696,0.055,-0.086,-0.578
697,0.016,-0.094,1.105
698,-0.418,0.141,1.770
699,-0.113,0.082,1.992
700,-0.199,-0.250,0.625
701,-0.191,-0.168,-0.398
702,-0.297,-0.082,1.168
703,-0.938,-0.078,1.973
704,-1.109,-0.023,1.695
705,-0.082,0.195,-0.086
706,0.215,-0.285,0.445
707,0.090,-0.566,1.328
708,-0.660,-0.020,1.949
709,-0.969,0.434,1.430
710,-0.645,0.121,0.457
711,0.160,-0.465,0.379
712,-0.281,-0.371,0.523
713,-0.922,-0.008,1.168
714,-1.488,0.066,1.926
715,-0.703,-0.289,1.359
716,0.301,-0.043,-0.535
717,-0.398,0.051,0.277
718,-0.266,0.297,0.883
719,-0.508,-0.098,1.969
720,-0.684,-0.258,1.414
721,-0.652,-0.086,0.535
722,-1.117,0.246,0.422
723,-1.234,0.398,1.086
724,-0.562,-0.027,1.469
725,0.312,-0.098,0.668
726,0.609,-0.145,1.211
727,-0.234,0.137,0.965
728,-0.789,0.328,0.941
729,-0.629,0.281,1.051
730,-0.223,-0.172,0.691
731,-0.090,-0.160,0.852
732,-0.191,-0.180,0.582
733,-0.848,-0.074,1.148
734,-0.609,-0.059,1.207
735,-0.312,-0.086,0.855
736,-0.223,-0.082,1.199
737,-0.211,-0.188,0.500
738,-0.379,0.008,1.172
739,-0.688,-0.188,1.984
740,-0.223,0.141,1.191
741,-0.359,0.000,0.781
742,-0.512,0.004,0.418
743,-0.547,-0.203,1.781
744,-0.383,0.051,1.383
745,-0.414,-0.098,1.031
746,0.078,-0.129,0.242
747,-0.281,-0.082,0.754
748,-0.562,-0.117,1.668
749,-0.699,0.031,1.027
750,-0.578,-0.121,0.594
751,-0.469,-0.191,0.227
752,-0.605,-0.266,0.855
753,-0.688,0.000,1.207
754,-0.535,-0.086,1.523
755,-0.344,-0.078,0.910
756,-0.160,-0.094,0.859
757,-0.383,0.055,1.188
758,-0.797,0.281,1.355
759,-0.844,0.184,1.566
760,-0.477,0.082,0.938
761,-0.223,0.168,0.344
