Sample,X,Y,Z
292,-0.801,0.520,0.902
293,-0.109,0.164,-0.262
294,-0.078,0.078,1.082
295,0.461,0.219,1.496
296,-0.102,0.301,1.848
297,-0.152,0.383,0.301
298,-0.309,0.262,0.043
299,0.699,-0.039,0.141
300,0.621,0.191,1.570
301,0.355,-0.004,1.496
302,-0.836,0.254,0.656
303,-0.473,-0.148,0.227
304,0.320,0.223,0.121
305,0.512,-0.074,1.750
306,0.395,-0.137,0.734
307,0.117,0.098,1.488
308,-0.078,-0.168,1.336
309,-0.043,-0.078,1.184
310,-0.082,-0.004,0.359
311,0.117,-0.219,0.871
312,-0.273,-0.027,1.383
313,0.277,-0.531,1.969
314,0.082,-0.086,0.891
315,-0.078,-0.422,0.121
316,-0.129,-0.352,0.516
317,0.473,-0.211,1.922
318,0.102,-0.336,1.281
319,-0.262,-0.223,0.188
320,-0.008,-0.352,0.422
321,0.418,-0.020,1.371
322,0.148,-0.215,1.754
323,0.285,-0.305,0.344
324,-0.625,0.277,0.004
325,0.113,0.121,1.707
326,-0.152,-0.180,1.559
327,-0.051,0.141,0.281
328,-0.098,0.211,0.344
329,0.234,0.195,0.625
330,0.102,0.023,1.973
331,0.254,0.066,0.344
332,0.066,0.469,-0.020
333,0.316,0.059,1.445
334,0.172,0.031,0.973
335,0.129,-0.094,0.434
336,-0.270,0.305,0.574
337,0.184,0.156,1.648
338,0.258,0.109,1.102
339,-0.195,-0.008,0.832
340,-0.117,0.598,0.594
341,-0.027,-0.047,1.902
342,-0.012,0.090,0.930
343,0.227,-0.203,0.715
344,0.418,0.184,0.043
345,0.227,0.039,1.738
346,0.352,-0.289,1.660
347,-0.648,-0.434,0.695
348,-0.203,0.188,-0.070
349,-0.262,-0.266,1.270
350,0.320,0.000,0.934
351,0.402,-0.566,1.449
352,0.535,0.164,-0.453
353,0.398,-0.316,1.441
354,-0.012,-0.711,1.480
355,-0.270,0.043,0.828
356,-0.633,-0.270,0.957
357,-0.199,0.262,1.109
358,0.043,-0.367,1.699
359,0.047,0.039,0.348
360,-0.031,-0.039,1.340
361,0.324,0.047,1.078
362,0.676,-0.293,1.488
363,0.086,0.070,0.234
364,-0.207,0.004,1.078
365,-0.488,-0.031,0.465
366,-0.266,-0.008,1.395
367,-0.121,-0.062,1.121
368,0.176,-0.008,-0.098
369,0.293,0.398,0.914
370,0.789,-0.020,1.348
371,0.461,0.379,0.574
372,-0.211,0.199,1.164
373,-0.004,0.137,1.219
374,-0.582,0.133,0.578
375,-0.328,-0.070,1.480
376,0.328,-0.035,1.219
377,0.121,0.328,0.734
378,0.484,0.055,1.051
379,0.168,0.055,0.395
380,-0.223,-0.184,1.324
381,0.117,-0.039,0.859
382,-0.090,0.219,1.820
383,-0.281,-0.031,1.078
384,0.113,0.086,0.426
385,0.219,-0.117,0.898
386,0.523,-0.293,0.133
387,0.680,0.000,1.410
388,0.059,-0.102,1.918
389,-0.406,-0.047,0.262
390,-0.711,-0.281,0.406
391,0.008,-0.137,1.027
392,-0.207,0.094,1.648
393,0.426,-0.203,1.406
394,0.379,-0.211,0.836
395,0.312,-0.102,0.172
396,0.109,-0.043,1.230
397,0.008,0.000,1.262
398,-0.238,-0.281,0.992
399,0.105,0.031,0.953
400,-0.016,-0.020,1.250
401,-0.105,0.090,0.758
402,-0.074,-0.070,1.359
403,-0.074,0.207,0.484
404,0.246,0.062,0.926
405,0.246,0.027,1.555
406,0.238,-0.066,1.609
407,-0.230,0.391,0.539
408,-0.488,-0.195,0.898
409,-0.055,-0.117,-0.164
410,0.703,0.297,1.207
411,0.496,0.039,1.699
412,0.238,0.125,-0.027
413,-0.223,0.016,0.605
414,-0.141,0.117,1.867
415,-0.211,0.109,1.434
416,0.047,-0.098,0.078
417,0.297,-0.047,0.543
418,-0.391,0.035,1.590
419,-0.238,-0.094,1.910
420,0.121,-0.035,0.906
421,0.613,0.359,-0.238
422,0.590,0.145,0.613
423,0.223,-0.191,1.918
424,-0.543,-0.320,1.789
425,-0.430,0.059,0.695
426,-0.121,0.129,0.211
427,0.637,-0.059,0.742
428,0.020,-0.434,1.812
429,-0.246,-0.258,0.832
430,-0.145,0.133,0.820
431,0.168,-0.207,1.207
432,0.609,-0.164,0.465
433,0.367,-0.215,0.914
434,-0.020,0.055,1.336
435,-0.082,-0.180,1.113
436,-0.266,0.004,0.848
437,0.000,-0.012,1.473
438,-0.102,-0.004,0.605
439,-0.168,-0.160,1.133
440,-0.117,-0.145,1.094
441,0.246,0.316,1.195
442,0.285,0.008,0.707
443,0.148,0.012,0.969
444,0.164,-0.008,1.305
445,0.152,0.219,0.664
446,0.047,0.086,1.371
447,-0.156,-0.234,1.730
448,-0.238,0.047,0.344
449,-0.102,0.266,0.328
450,0.145,0.020,1.461
451,-0.238,-0.145,1.430
452,-0.391,0.102,0.562
453,0.441,0.207,1.164
454,1.020,-0.027,0.598
455,0.305,0.270,0.477
456,-0.367,-0.328,1.859
457,-0.594,-0.246,0.449
458,-0.074,0.266,1.008
459,0.789,-0.066,0.828
460,0.281,0.172,0.363
461,-0.090,-0.012,1.734
462,-0.066,0.023,1.891
463,-0.098,-0.117,0.984
464,0.039,0.102,-0.539
465,0.098,-0.020,1.012
466,-0.230,-0.191,1.961
467,-0.473,-0.199,1.777
468,-0.117,-0.016,0.766
469,0.590,0.184,0.234
470,0.664,-0.109,0.766
471,0.715,-0.230,1.406
472,0.004,-0.082,0.738
473,-0.699,-0.090,0.863
474,-0.918,-0.336,1.770
475,-0.320,-0.312,0.898
476,0.320,0.164,-0.039
477,0.574,0.238,0.340
478,0.406,-0.242,1.598
479,0.598,-0.312,1.938
480,0.152,0.121,1.039
481,-0.488,0.297,0.258
482,-0.492,-0.043,0.848
483,-0.340,-0.133,1.383
484,-0.367,-0.016,1.531
485,0.426,-0.102,0.785
486,0.879,0.062,0.828
487,0.727,0.203,1.738
488,-0.020,0.297,0.312
489,-0.609,0.074,0.160
490,-0.664,-0.242,1.496
491,-0.207,-0.023,1.809
492,0.074,-0.164,1.246
493,0.367,0.312,-0.191
494,0.520,-0.020,0.930
495,0.633,0.125,1.074
496,0.434,0.207,1.375
497,0.457,-0.090,0.723
498,-0.520,0.008,0.547
499,-0.652,-0.172,1.836
500,-0.621,-0.066,1.523
501,-0.184,0.207,-0.258
502,0.520,0.043,0.770
503,1.000,-0.004,1.770
504,0.375,-0.184,1.441
505,0.211,-0.008,0.652
506,0.055,0.359,0.613
507,-0.520,0.117,0.863
508,-0.523,-0.426,1.500
509,-0.312,-0.352,1.062
510,-0.043,-0.008,0.309
511,0.496,-0.039,1.012
512,-0.117,-0.391,1.938
513,-0.016,0.098,0.379
514,0.816,0.137,-0.203
515,0.102,0.008,1.039
516,-0.055,-0.223,1.910
517,-0.324,-0.195,0.891
518,-0.191,-0.031,0.918
519,-0.438,0.141,0.969
520,0.074,-0.184,1.750
521,0.551,0.215,0.320
522,-0.016,-0.160,0.605
523,0.305,-0.066,0.848
524,0.410,-0.414,1.902
525,-0.316,-0.410,0.594
526,-0.605,-0.441,0.773
527,-0.074,-0.328,0.660
528,0.180,-0.547,1.211
529,0.555,-0.578,0.383
530,0.355,-0.676,1.273
531,0.414,-0.570,1.332
532,0.566,-0.887,1.559
533,-0.035,-0.527,0.414
534,-0.152,-0.551,0.230
535,-0.305,-0.832,0.586
536,-0.453,-0.984,1.777
537,-0.102,-0.926,1.285
538,0.121,-0.738,1.828
539,0.398,-0.711,0.852
540,0.535,-0.414,0.285
541,0.555,-0.672,0.855
542,0.086,-0.723,0.996
543,-0.293,-1.016,1.461
544,-0.395,-1.020,0.773
545,-0.332,-0.746,1.105
546,-0.105,-0.746,1.113
547,0.523,-0.668,0.504
548,0.242,-0.613,0.789
549,0.371,-0.852,1.402
550,0.422,-0.500,1.289
551,-0.285,-0.410,0.973
552,0.121,-0.281,0.508
553,-0.266,-0.406,1.320
554,-0.098,-0.422,1.227
555,0.195,-0.199,0.938
556,0.172,-0.219,0.961
557,-0.289,-0.387,1.051
558,-0.176,-0.254,0.957
559,-0.023,-0.023,0.391
560,-0.070,-0.227,1.203
561,0.277,-0.305,0.992
562,0.367,-0.242,0.926
563,0.316,-0.219,0.410
564,0.320,-0.301,0.902
565,0.312,-0.617,1.746
566,0.031,-0.266,1.184
567,-0.094,-0.496,0.734
568,-0.246,-0.457,0.375
569,-0.453,-0.641,1.305
570,-0.113,-0.605,1.160
571,0.582,-0.574,1.289
572,0.684,-0.508,1.301
573,0.469,-0.535,1.059
574,-0.461,-0.457,0.395
575,-0.199,-0.832,1.250
576,0.172,-0.672,0.656
577,-0.133,-0.648,1.332
578,-0.027,-0.789,0.793
579,-0.387,-0.648,1.141
580,-0.125,-0.902,1.766
581,0.309,-0.754,0.625
582,0.355,-0.547,-0.195
583,0.449,-0.816,0.746
584,0.172,-0.758,1.844
585,0.207,-0.793,0.777
586,0.055,-0.660,0.691
587,-0.367,-0.660,1.449
588,-0.199,-0.641,1.574
589,0.098,-0.305,0.445
590,0.441,-0.547,-0.008
591,0.227,-0.500,1.137
592,-0.180,-0.531,1.977
593,-0.289,-0.500,1.477
594,0.242,-0.242,0.602
595,0.305,-0.297,0.652
596,0.148,-0.156,0.992
597,-0.445,-0.430,1.824
598,-0.453,-0.473,-0.012
599,0.176,-0.242,0.562
600,0.664,-0.273,1.480
601,0.777,-0.422,1.332
602,-0.133,-0.602,0.957
603,-0.590,-0.379,-0.242
604,-0.211,-0.344,0.453
605,0.168,-0.465,1.918
606,0.305,-0.410,1.688
607,0.098,-0.566,0.566
608,-0.051,-0.512,0.238
609,-0.098,-0.680,1.531
610,0.285,-0.387,1.621
611,0.398,-0.422,1.234
612,0.473,-0.543,0.008
613,0.082,-0.695,-0.004
614,-0.359,-0.672,1.395
615,-0.320,-0.785,1.988
616,-0.238,-0.527,1.293
617,0.012,-0.570,0.512
618,0.230,-0.625,-0.113
619,0.227,-0.695,0.598
620,0.113,-0.891,1.570
621,0.117,-0.492,1.641
622,0.133,-0.715,1.441
623,0.074,-0.605,0.176
624,-0.156,-0.570,0.254
625,0.035,-0.555,1.363
626,0.375,-0.770,1.730
627,0.379,-0.695,1.199
628,-0.070,-0.605,0.762
629,0.004,-0.367,1.012
630,-0.148,-0.566,1.293
631,0.137,-0.461,1.008
632,-0.328,-0.422,1.016
633,-0.070,-0.293,0.949
