Sample,X,Y,Z
536,0.230,-0.234,1.469
537,-0.332,-0.438,-0.578
538,-0.422,-0.062,-0.297
539,0.047,0.445,1.758
540,0.453,0.293,1.875
541,0.637,-0.324,0.289
542,0.062,-0.387,-0.203
543,-0.504,0.234,1.473
544,0.301,0.504,1.980
545,0.516,-0.051,0.594
546,-0.391,-0.531,-0.672
547,-0.820,-0.336,1.000
548,0.141,0.066,1.977
549,0.578,0.004,1.227
550,-0.469,-0.043,1.016
551,-1.023,-0.238,0.434
552,-0.027,-0.250,-0.117
553,0.727,0.156,1.086
554,0.453,0.539,1.992
555,-0.453,0.145,1.199
556,-0.609,-0.434,-1.148
557,0.395,-0.238,-0.367
558,1.000,0.426,1.883
559,0.031,0.555,1.973
560,-0.863,-0.121,0.559
561,-0.270,-0.520,-0.520
562,0.719,-0.309,-0.004
563,0.215,0.238,1.422
564,-1.090,0.547,1.977
565,-0.809,0.371,1.266
566,1.008,0.035,0.156
567,0.992,0.043,0.664
568,-0.570,0.273,1.617
569,-0.875,0.094,1.223
570,0.145,-0.070,0.660
571,1.223,-0.082,0.672
572,0.473,0.113,1.488
573,-1.211,0.051,1.285
574,-0.766,-0.168,0.438
575,1.012,-0.207,0.406
576,1.047,0.008,1.441
577,-1.098,0.133,1.773
578,-1.895,-0.109,0.543
579,-1.895,-0.109,0.543
580,0.242,-0.289,-0.141
581,1.750,-0.055,1.156
582,-0.109,0.207,1.984
583,-1.410,-0.070,1.129
584,-0.180,-0.355,-0.152
585,1.469,-0.238,0.789
586,0.668,0.156,1.934
587,-0.969,0.148,1.359
588,-0.523,-0.066,1.000
589,0.777,-0.242,0.473
590,0.938,-0.172,0.809
591,-0.449,-0.031,1.164
592,-1.258,0.055,0.914
593,0.027,-0.016,0.184
594,1.102,0.016,0.641
595,0.164,0.086,1.859
596,-0.891,0.027,1.445
597,-0.195,-0.023,0.379
598,0.637,0.090,0.609
599,0.234,0.234,0.945
600,-0.531,0.195,1.508
601,-0.547,0.195,1.586
602,0.426,0.180,1.211
603,0.641,0.113,0.387
604,-0.453,0.188,0.371
605,-0.590,0.270,1.617
606,0.332,0.012,1.605
607,0.508,-0.250,0.609
608,-0.676,-0.156,0.754
609,-0.852,0.000,0.777
610,0.512,0.012,0.582
611,0.918,-0.012,0.906
612,-0.098,-0.137,1.219
613,-0.555,-0.363,0.879
614,-0.301,-0.309,0.781
615,-0.062,-0.020,1.469
616,0.168,0.086,1.309
617,0.152,-0.008,0.695
618,-0.234,-0.160,0.840
619,-0.234,-0.160,0.840
620,-0.355,-0.234,1.539
621,0.180,-0.305,0.859
622,0.180,-0.031,0.629
623,-0.406,0.098,0.996
624,-0.258,-0.004,1.121
625,0.215,-0.129,1.090
626,0.445,-0.078,1.262
627,0.102,0.074,0.793
628,-0.449,0.211,0.340
629,-0.332,0.254,0.867
630,0.305,0.105,1.109
631,0.535,0.027,0.977
632,0.180,0.043,1.000
633,-0.496,0.125,1.402
634,-0.453,0.055,1.078
635,0.332,-0.012,0.629
636,0.605,0.078,0.797
637,-0.102,0.203,1.559
638,-0.707,0.203,1.695
639,-0.152,0.020,0.895
640,0.523,-0.055,0.359
641,0.102,0.051,1.277
642,-0.516,0.070,1.520
643,-0.211,-0.191,0.379
644,-0.055,-0.273,0.262
645,-0.184,-0.195,1.016
646,-0.215,-0.219,1.113
647,-0.379,-0.340,0.402
648,-0.004,-0.176,1.031
649,0.680,0.023,1.461
650,0.340,0.055,1.230
651,-0.473,0.148,1.234
652,-0.250,0.219,0.746
653,0.398,0.172,0.508
654,-0.008,0.199,1.715
655,-0.535,0.152,1.852
656,-0.055,-0.227,0.301
657,0.230,-0.207,-0.363
658,0.113,0.074,0.996
659,-0.375,0.262,1.980
660,-0.105,0.031,1.461
661,0.453,-0.320,-0.324
662,0.309,-0.305,-0.652
663,-0.266,0.094,1.152
664,-0.359,0.430,1.992
665,0.598,0.164,1.336
666,0.781,-0.035,0.070
667,-0.453,0.070,0.320
668,-0.812,0.375,1.812
669,0.383,0.387,1.895
670,1.109,-0.090,0.625
671,0.066,-0.297,0.180
672,-1.246,-0.215,1.172
673,-1.090,-0.043,1.781
674,0.379,-0.148,0.789
675,0.777,-0.152,-0.320
676,-0.324,-0.008,0.809
677,-1.145,0.062,1.961
678,-0.168,-0.273,1.438
679,1.520,-0.531,-0.266
680,0.801,-0.027,-0.078
681,-1.168,0.141,1.652
682,-1.605,0.062,1.969
683,0.297,-0.129,1.266
684,1.613,-0.234,0.258
685,0.172,0.055,0.023
686,-1.367,0.309,1.199
687,-0.477,0.254,1.949
688,1.066,-0.090,0.969
689,0.355,-0.062,0.359
690,-1.172,0.273,0.836
691,-0.797,0.449,1.578
692,0.867,0.238,1.297
693,1.434,0.094,0.934
694,0.180,0.059,0.766
695,-1.004,0.191,0.895
696,-0.633,0.207,0.652
697,0.602,0.184,1.039
698,1.125,0.082,1.496
699,0.168,-0.184,0.734
700,-0.852,-0.336,0.148
701,-0.316,-0.215,0.746
702,0.680,0.000,1.520
703,0.285,0.055,1.293
704,-0.918,0.016,0.848
705,-1.062,-0.047,1.102
706,0.602,-0.219,0.996
707,1.559,-0.191,0.203
708,-0.336,0.207,1.102
709,-1.512,0.309,1.992
710,-0.211,-0.242,0.867
711,0.977,-0.441,-0.500
712,0.113,0.043,1.258
713,-0.664,0.340,1.637
714,-0.195,0.074,0.121
715,0.039,0.008,0.887
716,-0.367,0.008,1.984
717,-0.645,-0.250,0.430
718,-0.730,-0.148,-0.684
719,-0.059,0.230,0.996
720,1.035,0.289,1.992
721,0.984,0.004,1.145
722,-1.082,-0.156,1.117
723,-1.375,-0.074,1.488
724,0.555,-0.055,0.051
725,1.266,0.117,0.078
726,0.277,0.352,1.824
727,-0.559,0.121,1.715
728,-0.020,-0.348,-0.258
729,0.695,-0.172,0.078
730,0.102,0.234,1.625
731,-0.348,0.098,1.086
732,-0.254,-0.270,0.285
733,0.059,-0.219,1.133
734,0.910,-0.059,0.801
735,0.590,0.191,0.465
736,-0.902,0.383,1.477
737,-0.902,0.383,1.477
738,-1.117,0.066,1.418
739,-0.203,-0.254,0.266
740,0.656,0.004,0.945
741,0.738,0.488,1.992
742,0.254,0.371,1.312
743,-0.363,-0.070,0.344
744,-0.637,-0.297,0.332
745,-0.375,-0.215,1.066
746,-0.141,0.066,1.957
747,0.648,-0.086,1.141
748,-0.004,-0.410,-0.496
749,-0.355,-0.219,0.844
750,0.238,0.016,1.332
751,0.043,0.074,0.754
752,-0.844,0.188,1.285
753,-0.676,0.020,1.578
754,0.270,-0.203,0.285
755,0.586,-0.312,-0.500
756,-0.551,0.355,1.418
757,-0.125,0.559,1.992
758,0.980,0.102,1.141
759,-0.008,-0.168,0.645
760,-1.043,-0.480,0.492
761,-0.633,-0.125,0.293
762,0.992,0.262,0.781
763,1.793,0.301,1.695
764,-0.047,0.152,1.922
765,-1.359,-0.332,0.559
766,-0.312,-0.406,0.129
767,1.402,-0.004,0.965
768,0.727,0.266,1.219
769,-1.141,0.223,1.324
770,-0.547,-0.340,0.543
771,0.648,-0.504,0.344
772,-0.320,-0.246,0.840
773,-0.930,0.035,1.586
774,-0.484,0.156,0.727
775,0.871,0.207,0.500
776,1.059,0.234,1.445
777,-0.625,0.359,1.809
778,-0.707,-0.039,0.992
779,0.262,0.039,0.984
780,0.285,0.156,0.934
781,-0.129,0.086,0.773
782,-0.309,-0.078,0.961
783,-0.184,-0.137,1.215
784,0.086,-0.152,1.910
785,0.094,-0.250,0.645
786,-0.352,-0.371,-0.602
787,-0.914,-0.117,0.414
788,0.195,0.148,1.664
789,0.898,0.039,1.434
790,-0.188,-0.148,0.773
791,-1.094,0.086,0.777
792,0.129,0.078,0.699
793,0.688,0.145,1.367
794,0.469,0.273,1.926
795,-0.172,-0.141,0.723
796,0.137,0.098,0.922
797,0.578,-0.094,0.328
798,-0.035,0.027,1.090
799,-0.066,0.113,1.598
800,0.137,-0.039,1.102
801,-0.039,0.004,0.762
802,0.410,-0.004,0.684
803,-0.641,0.062,0.301
804,-0.961,0.203,0.910
805,-0.281,0.156,1.879
806,0.633,-0.078,0.969
807,0.672,-0.082,0.254
808,-0.660,0.070,1.660
809,0.277,0.086,1.391
810,1.199,-0.039,-0.098
811,-0.027,0.281,1.629
812,0.207,0.734,1.957
813,1.273,0.594,0.430
814,1.453,0.980,0.961
815,1.473,0.945,1.879
816,0.676,0.594,0.441
817,0.617,0.645,0.492
818,1.492,0.879,1.523
819,1.590,0.859,0.586
820,1.238,0.723,-0.105
821,1.082,0.770,0.945
822,0.762,0.422,0.551
823,0.727,0.598,0.461
824,0.867,0.762,1.152
825,1.207,0.848,0.934
826,1.012,0.699,0.277
827,0.195,0.703,1.395
828,0.301,0.555,1.605
829,0.906,0.473,1.484
830,1.504,0.477,0.930
831,1.102,0.422,1.094
832,0.012,0.195,1.188
833,0.051,-0.160,0.824
834,0.664,-0.164,1.102
835,0.754,0.066,1.973
836,0.367,0.090,1.324
837,-0.121,-0.188,-0.277
838,-0.523,-0.234,0.109
839,-0.312,0.105,1.750
840,0.754,0.277,1.539
841,0.152,0.270,0.504
842,-0.617,0.441,1.492
843,0.719,0.484,1.352
844,1.207,0.352,0.246
845,0.293,0.500,1.348
846,0.219,0.668,1.793
847,1.426,0.590,0.977
848,1.781,0.625,1.180
849,0.891,0.621,1.547
850,0.137,0.555,0.367
851,0.957,0.535,-0.094
852,1.598,0.824,1.449
853,1.555,0.832,1.648
854,0.805,0.566,0.438
855,0.238,0.480,0.426
856,0.773,0.496,0.910
857,1.355,0.438,0.289
858,0.992,0.480,0.461
859,0.422,0.625,1.734
860,0.359,0.590,1.734
861,0.742,0.430,0.332
862,1.035,0.496,0.266
863,0.621,0.582,1.207
864,0.570,0.559,1.715
865,1.078,0.375,1.516
866,0.734,0.328,1.305
867,0.094,0.109,1.066
868,0.074,-0.031,0.320
869,0.660,0.020,0.734
870,0.934,0.234,1.922
871,0.312,0.199,1.520
872,-0.418,-0.023,0.191
873,-0.184,0.078,0.441
874,0.793,0.258,1.727
875,0.957,0.227,1.371
876,-0.086,0.004,0.191
877,-0.430,0.141,0.371
878,0.785,0.445,1.121
879,1.672,0.668,1.680
880,1.133,0.695,1.648
881,0.340,0.566,1.000
882,0.555,0.578,0.496
883,1.156,0.750,0.805
884,1.070,0.945,1.250
885,0.707,1.020,1.648
886,0.594,0.895,1.484
887,0.812,0.574,0.723
888,0.957,0.465,0.191
889,0.984,0.586,0.977
890,0.895,0.652,1.539
891,0.684,0.234,0.695
892,0.500,-0.055,0.176
893,0.828,0.016,0.566
894,0.848,0.320,1.602
895,0.570,0.469,1.430
896,0.582,0.406,0.250
897,0.727,0.348,0.348
898,0.676,0.305,1.555
899,0.492,0.188,1.859
900,0.484,0.203,1.285
901,0.605,0.426,1.199
902,0.449,0.500,0.723
903,0.219,0.355,0.320
904,0.402,0.285,1.352
905,0.547,0.352,1.992
906,0.281,0.148,1.273
907,-0.203,-0.078,-0.301
908,-0.148,-0.129,-0.469
909,0.320,-0.027,1.238
910,0.195,0.062,1.980
911,-0.340,-0.215,0.969
912,-0.656,-0.336,-0.070
913,-0.398,-0.215,0.082
914,0.020,0.070,1.164
915,-0.043,0.223,1.965
916,-0.359,0.145,1.555
917,-0.371,0.105,0.660
918,-0.164,0.215,0.820
919,-0.266,0.223,1.594
920,-0.586,0.027,1.500
921,-0.348,-0.262,0.793
922,0.371,-0.277,0.594
923,0.480,-0.145,1.066
924,-0.145,-0.176,1.109
